fen,game_id
r2qkb1r/1p1b1ppp/p2ppn2/6B1/3QP3/2N2P2/PPP3PP/2KR1B1R b kq - 0 10,e17
r2qk2r/1p1bbpp1/p2ppn2/4P2p/3Q4/2N1BP2/PPP3PP/2KR1B1R b kq - 0 12,e17
r2qk2r/3bbpp1/p3pn2/1p2Q2p/8/2NBBP2/PPP3PP/2KR3R b kq - 1 14,e17
r3k2r/2qbbpp1/p3pn2/1p5p/3QN3/3BBP2/PPP3PP/2KR3R b kq - 5 16,e17
2r1k2r/2qbbpQ1/p3p3/1p5p/4B3/4BP2/PPP3PP/2KR3R b k - 0 18,e17
2r1kr2/2q1bpQ1/p1B1p3/1p5p/8/4BP2/PPP3PP/1K1R3R b - - 0 20,e17
2r1kr2/4bpQ1/p1q1p3/7p/1p1B4/2P2P2/PP4PP/1K1R3R b - - 1 22,e17
2r1kr2/4bp1Q/p3p3/7p/1q1B4/5P2/PP4PP/1K1R3R b - - 1 24,e17
4kr2/4bp2/p3p3/1r6/1q1B2Q1/5P2/PP4PP/1K1R3R b - - 2 26,e17
4kr2/4bp2/p3pB2/1r6/1Q6/5P2/PP4PP/1K1R3R b - - 0 28,e17
4kr2/1r2bp2/p3p3/8/7P/2B2P2/PP4P1/1K1R3R b - - 0 30,e17
4k1r1/1r2b3/p3pp2/7P/6P1/2B2P2/PP6/1K1R3R b - - 0 32,e17
6r1/1r2bk2/p3p2P/5p2/6P1/2BR1P2/PP6/1K5R b - - 0 34,e17
r1bqk2r/1p1n1ppp/4pn2/p1Bp4/2P5/5NP1/PP2PP1P/RN1QKB1R b KQkq - 0 8,e18
r1bq1rk1/1p3ppp/4pn2/p1nP4/8/5NP1/PP2PPBP/RN1QK2R b KQ - 0 10,e18
r1b2rk1/1p3ppp/4pn2/p1n5/8/2N2NP1/PP2PPBP/3RK2R b K - 0 12,e18
r4rk1/1B3ppp/1p2pn2/p1n1N3/8/2N3P1/PP2PP1P/3RK2R b K - 0 14,e18
r1r3k1/1n3ppp/1p2pn2/p3N3/8/2N1P1P1/PP2KP1P/3R3R b - - 2 16,e18
r1r5/1n2kppp/1p2pn2/p3N3/8/2N1P1P1/PP1RKP1P/3R4 b - - 6 18,e18
r7/2r1kppp/1p2pn2/p1n1N3/5PP1/2N1P3/PP1RK2P/3R4 b - - 0 20,e18
r7/2r1kpp1/1p2pn2/p1n1N1P1/8/2N1P3/PP1RK2P/3R4 b - - 0 22,e18
r7/2r1kpp1/1p6/p1nNN1P1/8/4P3/PP2K2P/3R4 b - - 0 24,e18
r7/2k2Np1/1p6/p1n3P1/8/4P3/PP2K2P/3R4 b - - 0 26,e18
8/2k2Np1/1p6/p1n3P1/4r2P/4P3/PP2K3/7R b - - 2 28,e18
7N/2k1r1p1/1p6/p5P1/4n2P/4PK2/PP6/7R b - - 6 30,e18
7N/2k3p1/1p6/p4KP1/4r2P/4P3/PP1n4/7R b - - 10 32,e18
4r3/2k2Np1/1p6/p4KPP/8/8/PP1n4/7R b - - 2 34,e18
r2qkbnr/1b1n1ppp/p2pp3/1pp2P2/4P3/2N3PN/PPPP2BP/R1BQ1RK1 b kq - 0 8,e19
r2qkb1r/1b1nnppp/p2p4/1pp1pPP1/4P3/2N4N/PPPP2BP/R1BQ1RK1 b kq - 0 10,e19
r2qkb1r/1b1nnp2/p2p1P1p/1pp1p3/4P3/2N4N/PPPP2BP/R1BQ1RK1 b kq - 0 12,e19
r2qkb1r/3n1p2/p2p1Pnp/1ppPp3/8/7N/PPPP2BP/R1BQ1RK1 b kq - 0 14,e19
r2qk2r/5pb1/p2p1nnp/1ppPp3/8/3P4/PPP2NBP/R1BQ1RK1 b kq - 2 16,e19
r2q1rk1/5pb1/p2p2np/1ppPp3/6Q1/3P4/PPP3BP/R1B2RK1 b - - 0 18,e19
r4rk1/3Qnpb1/p2p3p/1ppPp3/7q/3P4/PPP3BP/R1B2RK1 b - - 4 20,e19
r2r2k1/2Q1n1b1/p2p3p/1ppPpp2/7q/3PB3/PPP3BP/R4RK1 b - - 1 22,e19
r4rk1/2Q1n1b1/p2p1q1p/1ppPpp2/8/3PB2B/PPP4P/R4R1K b - - 5 24,e19
r4rk1/1Q4b1/p2p1q1p/1pp1pp2/8/3Pn2B/PPP4P/R5RK b - - 1 26,e19
r4rk1/1Q4b1/p2p1q1p/1pp1p3/6p1/3P4/PPP4P/5RRK b - - 1 28,e19
r5k1/1Q4b1/p2p3p/1pp1p3/6p1/3P4/PPP3KP/5r2 b - - 1 30,e19
5r2/6bk/p2p3p/1pp1p3/4Q1p1/3P4/PPP3KP/5r2 b - - 5 32,e19
5r2/6bk/p2p4/1Pp1pr1p/4Q1p1/3P4/1PP3KP/8 b - - 0 34,e19
rnbqkb1r/5ppp/p2p1n2/1PpP4/2B5/2N5/PP3PPP/R1BQK1NR b KQkq - 0 8,e20
rnbq1rk1/4bppp/p2p1n2/1PpP4/P1B5/2N5/1P2NPPP/R1BQK2R b KQ - 0 10,e20
r1bq1rk1/4bppp/n2p1n2/1BpP4/P7/2N5/1P2NPPP/R1BQ1RK1 b - - 2 12,e20
r2q1rk1/1b2bppp/3p1n2/2pP4/PnB5/2N4P/1P2NPP1/R1BQ1RK1 b - - 2 14,e20
r2q1rk1/1b2bppp/1n1p4/2pP4/PnB2B2/1PN4P/4NPP1/R2Q1RK1 b - - 0 16,e20
r2q1rk1/1b3ppp/3p1b2/2pP4/PnP2B2/R1N4P/4NPP1/3Q1RK1 b - - 2 18,e20
r2qr1k1/5ppp/b2p1b2/2pP4/PnP2B2/RQN3NP/5PP1/5RK1 b - - 6 20,e20
r3r1k1/5pQp/b2p4/2pP4/PnP2B1q/R5NP/5PP1/5RK1 b - - 0 22,e20
r3r3/5p1p/b2p1k2/2pP4/PnP2B1N/R6P/5PP1/5RK1 b - - 0 24,e20
r1r5/5p1p/3B1k2/2pP4/Pnb4N/R6P/5PP1/3R2K1 b - - 2 26,e20
2r5/5p1p/3B1k2/2Rb4/rn5N/7P/5PP1/3R2K1 b - - 0 28,e20
8/5p1p/4bk2/8/rB5N/7P/5PP1/3R2K1 b - - 0 30,e20
8/5p2/4bk2/7p/1r1R4/5N1P/5PP1/6K1 b - - 1 32,e20
8/5p2/4bk2/1r5p/3R4/5NKP/5PP1/8 b - - 5 34,e20
r1bqk2r/pp2p1bp/2np1np1/2p2p2/2P1P3/1PNP2P1/PB2NP1P/R2QKB1R b KQkq - 0 8,e21
r1bq1rk1/pp4bp/2np1np1/2p1pp2/2P1P3/1PNP2P1/PB2NPBP/R2Q1RK1 b - - 1 10,e21
1rbq1rk1/pp4bp/3p1np1/2p1pp2/P1PnPP2/1PNP2P1/1B2N1BP/R2Q1RK1 b - - 0 12,e21
1r1q1rk1/1p1b2bp/p2p1np1/2p1pP2/P1Pn1P2/1PNP2P1/1B2N1BP/R2Q1R1K b - - 0 14,e21
1r1q1rk1/1p4bp/p2p2p1/2pBpb2/P1Pn1P2/1P1P2P1/1B2N2P/R2Q1R1K b - - 0 16,e21
1r1q1r1k/1p4bp/p2p2p1/2pB1b2/P1Pp1P2/1P1P1QP1/1B5P/R4R1K b - - 1 18,e21
1r1q1r1k/6bp/3p2p1/1ppB1b2/2Pp1P2/1P1P1QP1/7P/R1B2R1K b - - 1 20,e21
1r3r1k/3q2bp/3p2p1/2p2b2/2Bp1P2/1P1P1QP1/3B3P/R4R1K b - - 2 22,e21
4rr1k/3q2bp/3p2p1/R1pQ4/2Bp1Pb1/1P1P2P1/3B3P/5R1K b - - 6 24,e21
5r1k/4q1bp/3p2p1/1BpQ4/3p1Pb1/1P1P2P1/R2Br2P/5R1K b - - 10 26,e21
rnbq1rk1/pp2ppbp/2pp2p1/7n/3PPPP1/2NB1N1P/PPP5/R1BQK2R b KQ - 0 8,e22
rnb2rk1/pp2ppbp/1qpp1np1/8/3PPPP1/2NBBN1P/PPPQ4/R3K2R b KQ - 4 10,e22
rnb2rk1/pp2ppbp/1qpp1np1/4P3/3P1PP1/2NBBN1P/P1PQ4/R4RK1 b - - 0 12,e22
rnb2rk1/pp2ppbp/1q1p2p1/3pPP2/3P2P1/3BBN1P/P1PQ4/R4RK1 b - - 0 14,e22
r1bq1rk1/pp2ppbp/2np2pB/3pPP2/3P2P1/3B1N1P/P1PQ4/4RRK1 b - - 4 16,e22
r1bq1r1k/pp2ppBp/2n3p1/3pPP2/6P1/3B1N1P/P1PQ4/4RRK1 b - - 0 18,e22
r1bq1r2/pp2p1kp/2n1Ppp1/3p1P2/5QP1/3B1N1P/P1P5/4RRK1 b - - 0 20,e22
r1b1qr2/pp2p1kp/2n1P1p1/3p1PQ1/8/3B1N1P/P1P5/4RRK1 b - - 0 22,e22
r1b1q3/pp2p1k1/2n1Prpp/3p1P2/7N/3B2QP/P1P5/4RRK1 b - - 1 24,e22
r1b1q3/pp2p1k1/4PrNp/3p1Pp1/1n5P/3B2Q1/P1P5/4RRK1 b - - 0 26,e22
r1b1q3/pp2p1k1/4P1Pp/3p2p1/7P/3P2Q1/P7/4RRK1 b - - 0 28,e22
rn1qkb1r/1b1p1ppp/pp3n2/2pPp3/P1P1P3/3B4/1P1NQPPP/R1B1K1NR b KQkq - 0 8,e23
rn1qk2r/1b2bppp/pp1p1n2/2pPp3/P1P1PP2/3B2P1/1P1NQ2P/R1B1K1NR b KQkq - 0 10,e23
r2q1rk1/1b1nbppp/pp1p1n2/2pPp3/P1P1PP2/3B1NP1/1P2Q2P/R1B1KN1R b KQ - 4 12,e23
r2qnrk1/1b1nbppp/p2p4/1ppPpP2/P1P1P3/1P1B1NP1/4Q2P/R1B1KN1R b KQ - 0 14,e23
r2qnrk1/1b1nbppp/3p4/p1pPpP2/P1P1P1P1/3B1N2/4Q2P/R1B1KN1R b KQ - 0 16,e23
r2q1rk1/1bnnb1pp/3p1p2/p1pPpPP1/P1P1P2P/3B1N2/4Q3/R1B1KN1R b KQ - 0 18,e23
r3qr1k/1bnnb1pp/3p1pP1/p1pPpP2/P1P1P2P/3B1N2/4Q3/R1B1KNR1 b Q - 0 20,e23
r3q1rk/1bnnb1p1/3p1pPp/p1pPpP1Q/P1P1P2P/3B4/7N/R1B1KNR1 b Q - 3 22,e23
r3qbrk/1b1n2p1/n2p1pPN/p1pPpP1Q/P1P1P2P/3B4/8/R1B1KNR1 b Q - 0 24,e23
r1bq1rk1/1pp1nppp/p1np4/2b1p3/4PP2/2N3P1/PPPPN1BP/R1BQ1R1K b - - 0 8,e24
r1bq1r1k/1pp1n1pp/p1np4/2bNpp2/4PP2/3P2P1/PPP1N1BP/R1BQ1R1K b - - 2 10,e24
r1bq1r1k/1pp3pp/p2p4/2bPpp2/3n1P2/2PP2P1/PP2N1BP/R1BQ1R1K b - - 0 12,e24
r1b2r1k/1pp3pp/p2p1q2/2bPpp2/5P2/2PP2P1/PP1BQ1BP/R4R1K b - - 2 14,e24
4rr1k/1ppb2pp/p2p1q2/2bPpp1Q/5P2/2PP2P1/PP1B2BP/4RR1K b - - 6 16,e24
4rr1k/1pp3p1/p2p1q1p/1bbPpp1Q/2P2P2/3P2P1/PP1BR1BP/5R1K b - - 0 18,e24
4rr2/1ppb2pk/p2p1q1p/2bPpp1Q/2P2P2/2BP2P1/PP2R1BP/4R2K b - - 4 20,e24
4rr2/1ppb3k/p2p1qpp/3PPp2/2Pb4/2BP1QP1/PP2R1BP/4R2K b - - 0 22,e24
4rr2/1ppb3k/p4qpp/3P1p2/2Pp1Q2/3P2P1/PP2R1BP/4R2K b - - 1 24,e24
8/1pQb1r1k/p4qpp/3P1p2/2Pp4/3P2P1/PP2R1BP/7K b - - 0 26,e24
8/1p1b1r1k/pq1P3p/4Qpp1/2Pp4/3P2P1/PP2R1BP/7K b - - 0 28,e24
8/1p1b2rk/1q1P1Q1p/p2B1pp1/2Pp4/3P2P1/PP2R2P/7K b - - 3 30,e24
r1bq1rk1/ppp2ppp/1nnp1b2/8/2PP4/1PNB4/P3NPPP/R1BQ1RK1 b - - 0 10,e25
r1bqr1k1/ppp2p1p/1nnp1bp1/8/2PP4/1PNBB3/P2QNPPP/R4RK1 b - - 3 12,e25
r2qr1k1/pppb1p1p/1nnp1bp1/8/2PPB3/1PN1BP2/P2QN1PP/R4RK1 b - - 2 14,e25
1r1qr1k1/pppbnp1p/1n1p1bp1/3P4/2P1B3/1PN1BP2/P2QN1PP/3R1RK1 b - - 0 16,e25
1r1qr1k1/ppp1np1p/1n1p1bp1/3P4/2PNN3/1P2BP2/P2Q2PP/3R1RK1 b - - 0 18,e25
1r2r1k1/pppqnpbp/1n1p1Np1/3P2B1/2PN4/1P3P2/P2Q2PP/3R1RK1 b - - 4 20,e25
1r2r1k1/pppq1p1p/1n1p1Bp1/3P1n2/2PN1Q2/1P3P2/P5PP/3R1RK1 b - - 2 22,e25
1r2r1k1/ppp1qp1p/1n1p2p1/3P4/2PB1Q2/1P3P2/P5PP/4RRK1 b - - 2 24,e25
1r4k1/ppp2p1p/1n1p2p1/3P4/2PB1Q2/1P3P2/P4KPP/4r3 b - - 1 26,e25
6k1/ppp2p1p/1n1p1Qp1/3P4/2PB4/1P3PK1/P3r1PP/4r3 b - - 5 28,e25
7Q/ppp1kp1p/1n1p1Bp1/3P4/2P5/1P3PK1/P3r1PP/4r3 b - - 9 30,e25
r1bqkb1r/pp2nppp/4p3/3p4/2PQ4/6P1/PP2PPBP/RNB2RK1 b kq - 0 8,e26
r1bqkb1r/pp3ppp/2n1p3/8/2Pp4/1Q4P1/PP2PPBP/RNB2RK1 b kq - 1 10,e26
r1bq1rk1/pp3ppp/2n1p3/2b5/2PpN3/1Q4P1/PP2PPBP/R1B2RK1 b - - 5 12,e26
r1bq1rk1/pp2bppp/2n5/4p3/2PpN3/1Q4P1/PP2PPBP/R1B2RK1 b - - 1 14,e26
r4rk1/ppq1bppp/2n1b3/4p3/2PPN3/1Q4P1/PP3PBP/R1B2RK1 b - - 0 16,e26
r4rk1/pp2bppp/4b3/4p3/2QnN3/6P1/PP3PBP/R1B2RK1 b - - 0 18,e26
r2r2k1/pp2bppp/8/4p3/2bnN3/4B1P1/PP3PBP/R2R2K1 b - - 3 20,e26
r2R2k1/pp2bppp/8/4p3/2b1N3/4n1P1/PP3PBP/2R3K1 b - - 0 22,e26
3r2k1/ppR1bppp/8/4p3/4N3/4P1P1/bP4BP/6K1 b - - 1 24,e26
5bk1/pR3ppp/8/4p3/4N3/4P1P1/bP3KBP/3r4 b - - 2 26,e26
5bk1/R4ppp/8/4p3/4N3/4P1P1/bPr3BP/6K1 b - - 2 28,e26
R4bk1/5ppp/8/4p3/4N3/4P1P1/b5KP/8 b - - 0 30,e26
5bk1/6pp/8/3bpp2/R3N3/4PKP1/7P/8 b - - 1 32,e26
5bk1/6pp/8/4p3/4K3/4P1P1/7P/8 b - - 0 34,e26
r1b1k1nr/pp2ppbp/1qnp2p1/8/N1PNP3/4B3/PP3PPP/R2QKB1R b KQkq - 3 8,e27
r1b1k1nr/pp2ppbp/1qnp2p1/8/N1PNP3/4B3/PP3PPP/R2QKB1R b KQkq - 7 10,e27
r1b1k2r/pp2ppbp/2np1np1/q7/2P1P3/1NN1B3/PP3PPP/R2QKB1R b KQkq - 11 12,e27
r1bq1rk1/pp2ppbp/2np1np1/8/2P1P3/1NN1BP2/PP2B1PP/R2QK2R b KQ - 2 14,e27
r1bq1rk1/1p2ppbp/2np1np1/8/p1PNP3/2N1BP2/PP1QB1PP/R3K2R b KQ - 1 16,e27
r1b2rk1/1p2ppbp/3p1np1/q7/p1PBP3/2N2P2/PP1QB1PP/2R1K2R b K - 0 18,e27
r4rk1/1p2ppbp/3pbnp1/1N6/p1PBP3/5P2/PP1KB1PP/2R4R b - - 0 20,e27
r4rk1/1p2pp1p/3pbnp1/1N6/p1P1P3/4KP2/PP2B1PP/2R4R b - - 0 22,e27
r1r3k1/1p1npp1p/3pb1p1/1N6/p1P1PP2/4K3/PP2B1PP/2RR4 b - - 0 24,e27
r1r3k1/1p2pp1p/1n1pb1p1/1N6/2P1PP2/1P2K3/4B1PP/2RR4 b - - 0 26,e27
2r3k1/1p2pp1p/1n1pb1p1/1N6/2P1PP2/1P2K3/1r2B1PP/RR6 b - - 4 28,e27
r5k1/1p2pp1p/1n1pb1p1/1N6/2P1PP2/1P2KB2/6PP/1R6 b - - 2 30,e27
6k1/1p1bpp1p/1n1p2p1/8/2PKPP2/rPN2B2/6PP/1R6 b - - 6 32,e27
6k1/1p2pp1p/1n1p2p1/4P3/2PK1P2/rPN2P2/7P/1R6 b - - 0 34,e27
r1bq1rk1/pp1pnpbp/2n3p1/2p1p3/4P2N/3P2P1/PPPN1PBP/R1BQ1RK1 b - - 5 8,e28
r1bq1rk1/pp2npbp/2n3p1/2p1p3/4PP1N/6P1/PPPN2BP/R1BQ1RK1 b - - 0 10,e28
r1bq1rk1/pp3pbp/2n3p1/2p2N2/4PP2/8/PPPN2BP/R1BQ1RK1 b - - 0 12,e28
r1bq1rk1/pp4bp/2n2p2/2p1Pp2/2N2P2/8/PPP3BP/R1BQ1RK1 b - - 1 14,e28
r1bQ1rk1/p5bp/2p5/2p1pp2/2N2P2/8/PPP4P/R1B2RK1 b - - 0 16,e28
r1b3k1/p5bp/2pr4/2p1Np2/5P2/4B3/PPP4P/R4RK1 b - - 2 18,e28
3r2k1/p5bp/b1pR4/2p1Np2/5P2/4B3/PPP4P/R5K1 b - - 0 20,e28
6k1/p5bp/b1p5/2B1Np2/5P2/8/PPPr3P/2R3K1 b - - 2 22,e28
6k1/p3N2p/b7/2B2p2/5b2/8/PPPr3P/2R3K1 b - - 1 24,e28
8/p4k1p/b7/2B2N2/2P2b2/8/Pr5P/2R3K1 b - - 0 26,e28
8/p4k1p/b7/5N2/2P5/8/r4B1b/2R2K2 b - - 1 28,e28
8/p4k1p/b7/8/r1P2b2/2R1N3/5B2/5K2 b - - 5 30,e28
8/p4k1p/8/8/r1b5/2R1B3/5K2/8 b - - 1 32,e28
8/5k1p/p7/1b6/r7/4BK2/8/2R5 b - - 3 34,e28
r1bq1rk1/pp1n1ppp/2pbpn2/3p4/2PP4/1P2PN2/PB2BPPP/RN1Q1RK1 b - - 0 8,e29
r2q1rk1/pb1n1ppp/1ppbpn2/3pN3/2PP4/1P2P3/PB1NBPPP/R2Q1RK1 b - - 3 10,e29
r4rk1/pb1nqppp/1ppbp3/3pN3/2PPn3/1P2PN2/PB2BPPP/2RQ1RK1 b - - 7 12,e29
2r2rk1/pb2qppp/1ppbp3/3pN3/2PPn3/1P2P2P/PB2BPP1/2RQ1RK1 b - - 0 14,e29
2r2rk1/pb2qppp/1pp1p3/3pN3/2PPn3/1P2P2P/PQ2BPP1/2R2RK1 b - - 0 16,e29
2r2rk1/pb2qppp/1p2p3/2p1N3/2PPn3/4P2P/PQ2BPP1/2RR2K1 b - - 1 18,e29
2rr2k1/pb2qppp/1p2p3/4N3/2PPn3/5B1P/PQ3PP1/2RR2K1 b - - 2 20,e29
2rr2k1/pbq3pp/1p2pp2/8/2PPn1N1/5B1P/P3QPP1/2RR2K1 b - - 3 22,e29
b1rr2k1/p5pp/1p2pp2/3P4/2P1nq2/4NB1P/P3QPP1/2RR2K1 b - - 0 24,e29
b1rr2k1/p5pp/1p1n1p2/3P4/5q2/4NBPP/P3QP2/2RR2K1 b - - 0 26,e29
b2r2k1/p5pp/1p1n1p2/3Pq3/8/3QNBPP/P4P2/2R3K1 b - - 0 28,e29
b2r2k1/pn4p1/1p3p1p/3Pq3/8/3QN1PP/P4PB1/2R3K1 b - - 1 30,e29
b2rq1k1/p5p1/1p3p1p/2nP4/6Q1/4N1PP/P4PB1/2R3K1 b - - 5 32,e29
b1R1q1k1/p2r2p1/1p3p1p/3P1N2/6Q1/3n2PP/P4PB1/6K1 b - - 9 34,e29
r1bqkb1r/2pn1ppp/p1p1p3/3pP3/3P4/5N2/PPPN1PPP/R1BQ1RK1 b kq - 1 8,e30
r1bqkb1r/2pn1ppp/p3p3/3pP3/3P4/5N2/PP1N1PPP/R1BQ1RK1 b kq - 0 10,e30
r1bqkb1r/3n1ppp/4p3/p1ppP3/3P4/5N2/PP3PPP/R1BQRNK1 b kq - 1 12,e30
r1bq1rk1/3nbppp/4p3/p1ppP3/3P4/4BNN1/PP3PPP/R2QR1K1 b - - 5 14,e30
1rbq1rk1/3nbppp/4p3/p2pP3/3B4/1P3NN1/P4PPP/R2QR1K1 b - - 0 16,e30
1rbq1rk1/4bppp/4p3/p2pP3/3BN3/1P3N2/P4PPP/2RQR1K1 b - - 0 18,e30
1r1q1rk1/1b2bppp/4p3/p3P3/3B2R1/1P3N2/P4PPP/2RQ2K1 b - - 2 20,e30
2r2rk1/1b2bppp/4p3/p2QP3/6R1/1P2BN2/P4PPP/2R3K1 b - - 0 22,e30
2r2rk1/5ppp/4p3/p2bP3/6R1/bP2BN1P/P4PP1/3R2K1 b - - 2 24,e30
2r3k1/3r1ppp/4pB2/p2bP3/6R1/bP3N1P/P4PP1/3R2K1 b - - 6 26,e30
2r3k1/2r2p1N/4pBp1/p2bP3/6R1/bP5P/P4PP1/3R2K1 b - - 0 28,e30
6k1/5p1N/4pBp1/p2bP3/6R1/bP5P/P4PPK/2r5 b - - 1 30,e30
6k1/5p2/4pBp1/p2bP1N1/R7/1P5P/Pb3PPK/4r3 b - - 5 32,e30
6k1/5p2/4p1p1/p2br1N1/R6P/1P6/P4PPK/8 b - - 0 34,e30
rn1qk2r/3bppbp/5np1/3P4/pP1P4/5N2/BP3PPP/RNBQK2R b KQkq - 0 12,e31
r2qk2r/3bppbp/3P1np1/8/pn1P4/5N2/BP3PPP/RNBQ1RK1 b kq - 0 14,e31
r4rk1/3bqpbp/5np1/8/pnBP4/5N2/1P3PPP/RNBQ1RK1 b - - 1 16,e31
2r2rk1/3bqpbp/6p1/8/pnBPn3/BP3N2/5PPP/RN1Q1RK1 b - - 2 18,e31
2r1rqk1/3b1pbp/6p1/8/pnBPR3/BP3N2/5PPP/RN1Q2K1 b - - 0 20,e31
2r2qk1/5pbp/2b3p1/8/pnBPN3/BP3N2/5PPP/R2Q2K1 b - - 0 22,e31
2r2qk1/5pbp/6p1/8/1BBPb3/1p3N2/3Q1PPP/R5K1 b - - 0 24,e31
5qk1/5p1p/6pb/8/1BQPb3/1p3N2/5PPP/R5K1 b - - 0 26,e31
5Bk1/5p1p/6pb/8/2QP4/5N2/1p3PPP/1b4K1 b - - 0 28,e31
5Bk1/5p1p/6pb/8/3Pb3/5N2/5PPP/1Q4K1 b - - 0 30,e31
6k1/7p/5ppB/8/3P4/8/3N1PPP/1b4K1 b - - 1 32,e31
6k1/7p/5ppB/3b4/3P3P/5P2/3N2P1/6K1 b - - 0 34,e31
rn1q1rk1/pp2ppbp/6p1/3p4/2PB2b1/1P2PN1P/P3BPP1/R2Q1RK1 b - - 0 12,e32
rn1q1rk1/pp2pp1p/6p1/3p4/2PQ4/1P2PB1P/P4PP1/R4RK1 b - - 0 14,e32
rn1q1rk1/pp3p1p/6p1/3Q4/8/1P2PB1P/P4PP1/R4RK1 b - - 0 16,e32
r2r2k1/pp3p1p/2n3p1/8/8/1P2PB1P/P4PP1/3R1RK1 b - - 1 18,e32
r2r4/pp2kp1p/2n3p1/8/1P6/P3PB1P/5PP1/3R1RK1 b - - 0 20,e32
1r1r4/1p2kp1p/p1n3p1/3B4/1P4P1/P3P2P/5P2/3R1RK1 b - - 2 22,e32
1r1r4/1p1nkp1p/p5p1/8/1P3PP1/P3PB1P/8/3R1RK1 b - - 2 24,e32
1r1k4/1p3p1p/pn4p1/8/1P3PP1/P3PB1P/8/3R2K1 b - - 1 26,e32
1r6/1p1k1p1p/pn4p1/8/1P2PPP1/P4B1P/8/2R3K1 b - - 0 28,e32
1r6/3k1p1p/p5p1/1p2P3/nP3PP1/P4B1P/5K2/2R5 b - - 1 30,e32
8/3k1p1p/pr4p1/1p2P3/1P3PP1/P3K2P/1n2B3/2R5 b - - 5 32,e32
8/3k3p/pr4p1/1p2P3/1P1K2P1/P6P/1n2B3/2R5 b - - 0 34,e32
r2q1rk1/pp1bppbp/2np1np1/8/2BNP2P/2N1BP2/PPPQ2P1/R3K2R b KQ - 0 10,e33
r1r3k1/pp1bppbp/2np1np1/q7/3NP2P/1BN1BP2/PPPQ2P1/2KR3R b - - 4 12,e33
r1r3k1/pp1bppbp/3p2p1/q3n2n/3NP1P1/1BN1BP2/PPPQ4/2KR3R b - - 0 14,e33
r1r3k1/p2bppbp/3p1np1/qp2n1P1/3NP3/1BN1BP2/PPPQ4/1K1R3R b - - 0 16,e33
r1r3k1/p2bppbp/3p2p1/qp4Pn/2BNPP2/2N1B3/PPPQ4/1K1R3R b - - 0 18,e33
r1r3k1/p3ppbp/3p2p1/q4PPn/2p2P2/2N1B3/PPPQ4/1K1R3R b - - 0 20,e33
1rr3k1/p3ppBp/3p2p1/5qPn/2p2P2/2N5/PPPQ4/1K1R3R b - - 0 22,e33
1rr3k1/p3pp1p/3p2p1/3N1qPn/2pQ1P2/8/PPP5/1K1R3R b - - 3 24,e33
2r3k1/pr3p1p/3pp1p1/5qPn/2pQ1P2/4N3/PPP5/1K1RR3 b - - 1 26,e33
2r3k1/pr3p1p/3pp1pN/1q4Pn/3Q1P2/2p5/PPP5/1K1RR3 b - - 1 28,e33
2r5/pr3pkp/3Qp1pN/1q4Pn/5P2/1Pp5/P1P5/1K1RR3 b - - 0 30,e33
3R4/pr3pkp/4p1pN/2r3Pn/5P2/1Pp5/P1P5/1K2R3 b - - 1 32,e33
3R4/pr3pkp/4pPpN/3r4/5P2/1Pp5/P1P5/1K5R b - - 0 34,e33
rnbqk2r/1p2bppp/p2ppn2/8/P1BNP3/2N5/1PP2PPP/R1BQ1RK1 b kq - 2 8,e34
r1bq1rk1/1p2bppp/p1nppn2/8/P2NP3/1BN4P/1PP2PP1/R1BQ1RK1 b - - 0 10,e34
r2q1rk1/1p1bbppp/p2ppn2/n7/P2NP3/2N1B2P/BPP2PP1/R2Q1RK1 b - - 4 12,e34
2rq1rk1/1p1bbppp/p2ppn2/8/P1BNP3/2N1B2P/1PPQ1PP1/R4RK1 b - - 0 14,e34
2rq1rk1/1p1bbppp/p2ppn2/8/P3P3/1PN1B2P/2PQNPP1/R4RK1 b - - 2 16,e34
2rqr1k1/1p2bppp/p1bppn2/8/P3P3/1PNQB2P/2P1NPP1/R2R2K1 b - - 6 18,e34
2r1r1k1/1p2bpp1/p1bppn2/q6p/P2BP3/1PNQ1P1P/2P1N1P1/R2R2K1 b - - 0 20,e34
2r1r1k1/1p2bpp1/p1bppn2/7q/P2BPN1p/1PN2P1P/2PQ2P1/R2R2K1 b - - 3 22,e34
2r1r1k1/1p2bppq/p1bpp3/7n/P2BP2p/1P1N1P1P/2PQN1P1/R2R2K1 b - - 7 24,e34
2r1r1k1/1p2bppq/p1bp4/4p3/P2BP2p/1P1N1PNP/2P3P1/R2RQ1K1 b - - 0 26,e34
2r1r1k1/1p2b1pq/p1bp4/4pP2/P7/1P1NBPpP/2P3P1/R2RQ1K1 b - - 0 28,e34
2r1r1k1/1p2b1pq/p2p4/5P2/P3b3/1P1NB1QP/2P3P1/R2R2K1 b - - 0 30,e34
4r1k1/1p2b1pq/p2p4/5b2/P7/1P2B1QP/2r2NP1/2RR2K1 b - - 1 32,e34
2r3k1/1p2b1p1/p2p2q1/5b2/P5N1/1P2B1QP/2R3P1/3R2K1 b - - 0 34,e34
1R1b4/2p3kp/1pb1n3/2p1pp2/2P5/2BP4/5PP1/4N1K1 b - - 1 30,e35
1R6/2p3kp/1pb1nB2/2p2p2/2P1p3/3P4/2N2PP1/6K1 b - - 0 32,e35
1R6/2p4p/1p2nk2/2p2p2/2P1b3/N7/5PP1/6K1 b - - 1 34,e35
