fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
6k1/5ppp/3p4/3P4/b1r1P1PP/2P2P2/1p1K4/1N2R3 b - - 1 32,64,WFTDGN86,a4b3,-277,133,c4c8,0.3322,0.2979,0.285,0.2723,a4b3,a4b3,a4b3,a4b3,0.0,0.3322,-0.0599,False
1r4k1/5ppp/3p4/3P4/b1P1P1PP/N4P2/1p1K4/4R3 b - - 0 34,68,WFTDGN86,b8b3,21,33,b8b3,0.6948,0.7222,0.7449,0.7176,b8b3,b8b3,b8b3,b8b3,0.0,0.7449,0.0228,False
rnbqk2r/pp1pnpbp/2p3p1/8/2P5/2NBPN2/PP1B1PPP/R2QK2R b KQkq - 5 8,16,bHygb1U1,e8g8,-41,3,d7d6,0.4215,0.4067,0.4081,0.3817,e8g8,d7d5,d7d5,d7d5,-2.0,0.4215,-0.0398,False
rnbq1rk1/pp2npbp/2pp2p1/8/2P1P3/2NB1N2/PP1B1PPP/R2Q1RK1 b - - 0 10,20,bHygb1U1,c6c5,-61,16,d6d5,0.0259,0.017,0.0112,0.0101,d6d5,c8g4,c8g4,c8g4,33.0,0.0259,-0.0158,False
rnbq1rk1/pp2npbp/6p1/3P4/8/2NB1N2/PP1B1PPP/R2Q1RK1 b - - 0 12,24,bHygb1U1,e7d5,-39,117,e7d5,0.9396,0.957,0.9728,0.9791,e7d5,e7d5,e7d5,e7d5,0.0,0.9791,0.0395,False
rnb2rk1/pp3pbp/6p1/3q4/8/2BB1N2/PP3PPP/R2Q1RK1 b - - 1 14,28,bHygb1U1,g7c3,-7,15,g7c3,0.5672,0.6178,0.6003,0.574,g7c3,g7c3,g7c3,g7c3,0.0,0.6178,0.0068,False
rn3rk1/pp3p1p/6p1/3q4/6b1/2P2N2/P3BPPP/R2Q1RK1 b - - 2 16,32,bHygb1U1,d5d1,-19,6,f8d8,0.5221,0.5058,0.3981,0.2713,d5d1,d5d1,d5d1,d5d1,0.0,0.5221,-0.2508,False
rn1r2k1/pp3p1p/6p1/3q4/3N4/2P5/P3QPPP/R4RK1 b - - 0 18,36,bHygb1U1,b8c6,2,2,b8c6,0.8416,0.8774,0.915,0.9398,b8c6,b8c6,b8c6,b8c6,0.0,0.9398,0.0982,False
r2r2k1/pp3p1p/6p1/3q4/3R4/2P5/P3QPPP/5RK1 b - - 0 20,40,bHygb1U1,d5a5,-1,3,d5a5,0.3085,0.3585,0.4013,0.4418,d5a5,d5a5,d5a5,d5a5,0.0,0.4418,0.1333,False
r2R2k1/pp3p1p/6p1/8/8/2q3P1/P3QP1P/5RK1 b - - 0 22,44,bHygb1U1,a8d8,98,851,a8d8,0.9997,0.9999,1.0,1.0,a8d8,a8d8,a8d8,a8d8,0.0,1.0,0.0003,False
3r2k1/pp3p1p/6p1/Q7/8/5qP1/P4P1P/5RK1 b - - 3 24,48,bHygb1U1,d8a8,66,66,d8d1,0.0724,0.1141,0.1119,0.0594,d8d1,d8d1,d8d1,d8d5,77.0,0.1141,-0.013,False
6k1/pp3p1p/6p1/Q7/8/6P1/P4PKP/3q4 b - - 1 26,52,bHygb1U1,a7a6,190,7,d1d4,0.3548,0.3801,0.2764,0.1924,a7a6,a7a6,d1d4,d1d4,14.0,0.3801,-0.1624,False
6k1/pp3p2/6p1/1Q5p/P2q4/6P1/5PKP/8 b - - 1 28,56,bHygb1U1,a7a6,291,10,b7b6,0.0545,0.0291,0.0152,0.0136,d4e4,d4e4,d4e4,d4e4,-1.0,0.0545,-0.0409,False
6k1/p2q1p2/Qp4p1/7p/P6P/6P1/5PK1/8 b - - 0 30,60,bHygb1U1,g8g7,62,3,g8g7,0.4035,0.5024,0.5499,0.5533,g8g7,g8g7,g8g7,g8g7,0.0,0.5533,0.1498,False
8/p4pk1/1p2q1p1/7p/P6P/2Q3P1/5PK1/8 b - - 4 32,64,bHygb1U1,g7h7,256,105,g7h7,0.1819,0.238,0.2491,0.2183,e6f6,e6f6,e6f6,e6f6,190.0,0.2491,0.0364,False
8/5p1k/1p2q1p1/p6p/P6P/5PP1/2Q3K1/8 b - - 0 34,68,bHygb1U1,h7g8,230,93,e6d5,0.0225,0.0326,0.0471,0.067,h7h6,h7g7,h7g7,h7g7,98.0,0.067,0.0445,False
r1bqk1nr/ppp2ppp/1bn1p3/6B1/1P1PN3/P7/2P1NPPP/R2QKB1R b KQkq - 2 8,16,wmF8nt9y,g8e7,-47,29,f7f6,0.0758,0.0915,0.1067,0.1749,f7f6,f7f6,f7f6,f7f6,30.0,0.1749,0.0991,False
r1bqk2r/ppp1n1pp/1bn1pp2/8/1PPPN3/P3B3/4NPPP/R2QKB1R b KQkq - 0 10,20,wmF8nt9y,a7a6,-129,83,a7a6,0.2272,0.5471,0.6857,0.5384,a7a6,a7a6,a7a6,a7a6,0.0,0.6857,0.3112,False
r1bqk2r/bpp1n1pp/p1n1pp2/2P5/1P1PN3/P1N1B3/5PPP/R2QKB1R b KQkq - 2 12,24,wmF8nt9y,e8g8,-106,53,e8g8,0.2539,0.3069,0.4372,0.4991,e8g8,e8g8,e8g8,e8g8,0.0,0.4991,0.2452,False
r1bq1rk1/bpp3pp/p1n1pp2/2PP1n2/1PB1N3/P1N1B3/5PPP/R2QK2R b KQ - 0 14,28,wmF8nt9y,c6e5,-17,3,c6e5,0.2279,0.1916,0.1717,0.2004,e6d5,f5e3,f5e3,f5e3,-1.0,0.2279,-0.0275,False
r1bq1rk1/bpp3pp/p3pp2/2PPn3/1P2N3/P1N1P3/B5PP/R2QK2R b KQ - 0 16,32,wmF8nt9y,e6d5,-13,63,f6f5,0.3048,0.3394,0.3553,0.3209,e6d5,e6d5,e6d5,e6d5,0.0,0.3553,0.0161,False
r1b2rk1/bpp3pp/p3p3/2PPnpq1/1P6/P1N1P3/B2NQ1PP/R3K2R b KQ - 3 18,36,wmF8nt9y,e6d5,-23,35,f8e8,0.1837,0.1893,0.1949,0.179,e6d5,e6d5,e5g4,e5g4,190.0,0.1949,-0.0047,False
r1b1r1k1/bpp3pp/p3p3/2PP1pq1/1P2P1n1/P1N5/B2NQ1PP/R4RK1 b - - 0 20,40,wmF8nt9y,b7b6,-20,139,f5f4,0.0796,0.0943,0.102,0.1216,e6d5,e6d5,e6d5,e6d5,246.0,0.1216,0.042,False
r1b1r1k1/bpp3pp/p3p3/2PP3q/1P2Ppn1/P1N2N1P/B3Q1P1/R4RK1 b - - 0 22,44,wmF8nt9y,g4e3,-169,68,g4e5,0.4905,0.5945,0.697,0.7949,g4e3,g4e3,g4e3,g4e3,0.0,0.7949,0.3044,False
r1b1r1k1/bpp3pp/p3p3/2PPn3/1P1NPp2/P6P/B3N1P1/R4RK1 b - - 0 24,48,wmF8nt9y,g7g5,-184,19,e6d5,0.0852,0.0902,0.1079,0.1471,e6d5,e6d5,e6d5,e6d5,188.0,0.1471,0.0619,False
r1b1r2k/bpp3pp/p7/2PBn3/1P1NPR2/P6P/4N1P1/R5K1 b - - 0 26,52,wmF8nt9y,g7g5,-80,71,c7c6,0.0243,0.0139,0.0103,0.0154,c7c6,c7c6,c7c6,c7c6,51.0,0.0243,-0.0089,False
r3r2k/bp1b1Bpp/p1p5/2P1n3/1P1NPR2/P6P/4N1P1/5RK1 b - - 3 28,56,wmF8nt9y,e8e7,-136,25,e8f8,0.1976,0.217,0.2601,0.2784,e8f8,e8f8,e5f7,e5f7,226.0,0.2784,0.0808,False
r6k/bp1b2pp/p1p1B3/2P1n3/1P1NPN2/P6P/6P1/5RK1 b - - 0 30,60,wmF8nt9y,a8e8,-140,49,d7e6,0.0703,0.079,0.0939,0.1053,d7e6,d7e6,d7e6,a8d8,161.0,0.1053,0.035,False
r5k1/bp4pp/p1p1N3/2P1nN2/1P2P3/P6P/6P1/5RK1 b - - 2 32,64,wmF8nt9y,b7b6,-233,13,g7g6,0.1236,0.1181,0.0876,0.0631,g7g6,g7g6,g7g6,g7g6,206.0,0.1236,-0.0605,False
1r4k1/bp5p/p1pN2p1/2P1n1N1/1P2P3/P6P/6P1/5RK1 b - - 3 34,68,wmF8nt9y,a6a5,-180,149,b7b6,0.095,0.1252,0.1503,0.1796,b7b6,b7b6,b7b6,b7b6,158.0,0.1796,0.0846,False
r2qkb1r/p4ppp/2p1pn2/2pp1b2/5P2/1P2PN2/PBPP2PP/RN1Q1RK1 b kq - 3 8,16,5lCiZSCp,h7h6,-63,9,h7h6,0.0171,0.0202,0.0297,0.0418,f8d6,f8d6,f8d6,f8d6,1.0,0.0418,0.0247,False
r2qk2r/p3bpp1/2p1pn1p/2ppNb2/5P2/1P1PP3/PBP3PP/RN1Q1RK1 b kq - 2 10,20,5lCiZSCp,a8c8,-69,4,d8c7,0.0514,0.0549,0.068,0.0897,d8c7,d8c7,d8c7,d8c7,8.0,0.0897,0.0383,False
r4rk1/p1q1bpp1/2p1pn1p/2ppNb2/5P2/1P1PPR2/PBPN2PP/R2Q2K1 b - - 6 12,24,5lCiZSCp,c7b7,-48,3,f6g4,0.0045,0.0031,0.0022,0.0015,e7d6,e7d6,e7d6,a7a5,10.0,0.0045,-0.003,False
r4rk1/p1q1bpp1/2p1p2p/2ppBb2/5P2/1P1PP1R1/P1PN2PP/R2Q2K1 b - - 0 14,28,5lCiZSCp,c7e5,-480,183,f7f6,0.0395,0.043,0.0552,0.086,e7d6,e7d6,e7d6,e7d6,1516.0,0.086,0.0465,False
rnbq1rk1/pp3pbp/2p1pnp1/3p4/2PP4/5NP1/PPQNPPBP/R1B2RK1 b - - 5 8,16,GGb9slUC,f8e8,-59,7,a7a6,0.1269,0.1197,0.0915,0.0829,b8d7,b8d7,b8d7,b8d7,28.0,0.1269,-0.044,False
rnbq1rk1/1p3pbp/p1p1pnp1/8/2PPN3/5NP1/PPQ2PBP/R1B2RK1 b - - 0 10,20,GGb9slUC,f6e4,-109,83,f6e4,0.6705,0.6487,0.5733,0.5241,f6e4,f6e4,f6e4,f6e4,0.0,0.6705,-0.1464,False
r1bq1rk1/1p1n1pbp/p1p1p1p1/8/2PPQ3/5NP1/PP3PBP/R1BR2K1 b - - 2 12,24,GGb9slUC,d8e7,-95,1,d7f6,0.02,0.0201,0.0159,0.0204,d7f6,d7f6,d7f6,d7f6,65.0,0.0204,0.0004,False
r1b2rk1/1p3pbp/pqp1pnp1/8/2PP4/1P3NP1/P3QPBP/R1BR2K1 b - - 0 14,28,GGb9slUC,b6c7,-184,2,b6c7,0.0996,0.1568,0.1996,0.1447,c6c5,b6c7,b6c7,f8d8,1.0,0.1996,0.0451,False
r1bq1rk1/1p3pbp/p1p1pnp1/8/2PP1B2/1P3NP1/P3QPBP/2RR2K1 b - - 4 16,32,GGb9slUC,a6a5,-201,1,f6h5,0.0194,0.015,0.0082,0.006,b7b5,b7b5,d8a5,d8a5,26.0,0.0194,-0.0134,False
r1b2rk1/1p3pbp/p1p1p1p1/q5Bn/P1PP4/1P3NP1/4QPBP/2RR2K1 b - - 0 18,36,GGb9slUC,a5c7,-202,11,h7h6,0.0309,0.038,0.0308,0.0172,a5b4,a5b4,h5f6,h5f6,61.0,0.038,-0.0137,False
r1b2rk1/1p3pb1/p1p1pnpp/q3N3/P1PP4/1P2B1P1/4QPBP/2RR2K1 b - - 3 20,40,GGb9slUC,a5c7,-242,8,f6d7,0.0891,0.1204,0.112,0.0748,a5b4,a5b4,f6d7,f6d7,6.0,0.1204,-0.0143,False
r4rk1/1p1b1pb1/p1p1p1pp/q7/P1PP3P/1P2B1P1/4QPB1/2RR2K1 b - - 0 22,44,GGb9slUC,a5b4,-143,5,f8e8,0.2833,0.3025,0.2987,0.2483,a5b4,a5b4,a5b4,a5b4,0.0,0.3025,-0.035,False
r3r1k1/1p1b1pb1/pqp1p1pp/8/P1PP1B1P/1P4P1/1Q3PB1/2RR2K1 b - - 4 24,48,GGb9slUC,c6c5,-144,49,h6h5,0.2864,0.2509,0.2092,0.1749,c6c5,a8d8,a8d8,a8d8,120.0,0.2864,-0.1115,False
r3r1k1/1p1b1pb1/p1p1p1p1/q1P1B2p/P2P3P/1P4P1/1Q3PB1/2RR2K1 b - - 2 26,52,GGb9slUC,f7f6,-202,10,a5d8,0.1592,0.2005,0.249,0.2807,g7e5,g7e5,g7e5,f7f6,0.0,0.2807,0.1215,False
r2qr1k1/1p1b1p2/p1p1p1pb/2P1B2p/PP1P3P/6P1/1Q3PB1/1R1R2K1 b - - 2 28,56,GGb9slUC,f7f6,-191,2,d8e7,0.2309,0.2617,0.2927,0.2559,h6g7,h6g7,h6g7,h6g7,45.0,0.2927,0.025,False
r3r1k1/1p1bqp2/2p1p1pb/1PP1B2p/3P3P/6P1/1Q3PB1/1R1R2K1 b - - 0 30,60,GGb9slUC,f7f6,-202,35,e7d8,0.1004,0.1507,0.2089,0.2303,c6b5,c6b5,c6b5,c6b5,73.0,0.2303,0.1299,False
3qr1k1/1p1b1p2/1Pp1p1pb/2P1B2p/r2P3P/6P1/1Q3PB1/R2R2K1 b - - 2 32,64,GGb9slUC,a4a1,-283,107,a4a1,0.5323,0.5899,0.5798,0.508,a4a1,a4a1,a4a1,a4a1,0.0,0.5899,-0.0243,False
3qr1k1/Rp1b1pb1/1Pp1p1p1/2P1B2p/3P3P/6P1/1Q3PB1/6K1 b - - 2 34,68,GGb9slUC,g7e5,-250,49,g7e5,0.6045,0.5929,0.5177,0.4037,g7e5,g7e5,g7e5,d7c8,296.0,0.6045,-0.2008,False
r2qkbnr/pbpn1pp1/1p1p3p/8/2PPp3/1P2P3/PB1NBPPP/RN1QK2R b KQkq - 1 8,16,yeARUCk9,d6d5,-107,58,f7f5,0.0756,0.0781,0.0483,0.0149,g8f6,g8f6,g8f6,f7f5,291.0,0.0781,-0.0607,False
r2qkbnr/pbpn4/1p1p2pp/5p2/2PPp1P1/1PN1P3/PB1NBP1P/R2QK2R b KQkq - 0 10,20,yeARUCk9,d8h4,-85,78,f5g4,0.0895,0.0963,0.1138,0.1419,f8g7,d8g5,d8g5,d8g5,110.0,0.1419,0.0524,False
r3kbnr/pbpBq3/1p1p2pp/8/2PPp3/1PN1P3/PB1N1P1P/R2QK2R b KQkq - 0 12,24,yeARUCk9,e7d7,-132,38,e8d7,0.8496,0.8133,0.6989,0.4854,e7d7,e7d7,e7d7,e8d7,66.0,0.8496,-0.3642,False
r4bnr/pbpk4/1p1pQ1pp/8/2PPp3/1PN1P3/PB1N1P1P/R3K2R b KQ - 0 14,28,yeARUCk9,d7e6,-361,441,d7e6,0.996,0.9982,0.9987,0.9992,d7e6,d7e6,d7e6,d7e6,0.0,0.9992,0.0032,False
r5nr/pbp3b1/1p1pk1pp/3P4/2P1N3/1P2P3/PB1N1P1P/R3K2R b KQ - 0 16,32,yeARUCk9,e6f7,-253,338,e6f7,0.5155,0.6086,0.7029,0.7862,e6f7,e6f7,e6f7,e6f7,0.0,0.7862,0.2707,False
r5nr/pbp3k1/1p1p2pp/3P4/2P1N2P/1P2P3/P2N1P2/R3K2R b KQ - 0 18,36,yeARUCk9,g8e7,-219,10,a8e8,0.163,0.1593,0.1511,0.1478,g8f6,g8f6,g8f6,g8f6,56.0,0.163,-0.0152,False
2b1r1nr/p1p3k1/1p1p2pp/3P4/2P1N2P/1P2PP2/P2N1K2/R6R b - - 2 20,40,yeARUCk9,c8d7,-243,17,g8e7,0.0087,0.0084,0.0072,0.0071,c8f5,c8f5,g8f6,g8f6,55.0,0.0087,-0.0016,False
2b1rr2/p1p1n1k1/1p1p2pp/3P4/2P1N2P/1P2PP2/P2N1KR1/7R b - - 6 22,44,yeARUCk9,e7f5,-204,20,f8f5,0.3317,0.3524,0.399,0.4822,e7f5,e7f5,e7f5,e7f5,0.0,0.4822,0.1505,False
2b1r3/p1p1n1k1/1p1p2pp/3Pr3/2P2P1P/1P2P1N1/P2N1KR1/7R b - - 0 24,48,yeARUCk9,e5e3,-347,44,e8f8,0.0172,0.0261,0.0522,0.1057,e5f5,e7f5,e7f5,e7f5,203.0,0.1057,0.0885,False
5r2/p1p1n1k1/1p1p2pp/3PN3/2P2PbP/1P2P1N1/P4KR1/7R b - - 0 26,52,yeARUCk9,d6e5,-390,250,d6e5,0.8598,0.9562,0.9862,0.9923,d6e5,d6e5,d6e5,d6e5,0.0,0.9923,0.1325,False
5r2/p1p1n1k1/1p4p1/3Pp1Np/2P2PbP/1P2P3/P4KR1/7R b - - 1 28,56,yeARUCk9,g7h6,-426,10,e5f4,0.0123,0.0071,0.0029,0.0015,e5f4,e5f4,e5f4,e5f4,12.0,0.0123,-0.0108,False
5r2/p1p1n1k1/1p4p1/3P2Np/2P3RP/1P2K3/P7/7R b - - 0 30,60,yeARUCk9,e7f5,-432,138,e7f5,0.0818,0.0616,0.0492,0.0569,h5g4,h5g4,h5g4,h5g4,156.0,0.0818,-0.0249,False
5r2/p1p3k1/1p2N1p1/3P1n2/2P3pP/1P6/P2K4/7R b - - 1 32,64,yeARUCk9,g7f7,-449,7,g7f7,0.7136,0.7374,0.7712,0.77,g7f7,g7f7,g7f7,g7f7,0.0,0.7712,0.0564,False
5k2/p1p5/1p4p1/3P1n2/2P3pP/1P6/P2K4/6R1 b - - 1 34,68,yeARUCk9,g4g3,-455,36,f5h6,0.6311,0.7219,0.8043,0.8575,g4g3,g4g3,g4g3,g4g3,0.0,0.8575,0.2264,False
rn1qkb1r/pp3pp1/2p1pnp1/3p4/2P5/1P4P1/PB1PPPBP/RN1QK2R b KQkq - 1 8,16,IeEwVykC,d5d4,-45,7,b8d7,0.0143,0.0208,0.0225,0.0152,f8d6,b8d7,b8d7,b8d7,2.0,0.0225,0.0009,False
r3kb1r/ppqn1pp1/2p1pnp1/3p4/2P5/1P1P2P1/PB1NPPBP/R2QK2R b KQkq - 2 10,20,IeEwVykC,f8d6,-65,4,f8d6,0.2609,0.3008,0.3733,0.4364,e8c8,e8c8,f8d6,f8d6,0.0,0.4364,0.1755,False
2kr3r/ppqn1pp1/2pbpnp1/3p4/1PP5/P2P2P1/1B1NPPBP/R2QK2R b KQ - 0 12,24,IeEwVykC,f6g4,-117,19,d5c4,0.1006,0.0908,0.0829,0.06,h8h7,h8h7,h8h7,h8h7,16.0,0.1006,-0.0406,False
2kr3r/ppqn1pp1/2pbp1p1/8/1PN3n1/P2P2PP/1B2PPB1/R2QK2R b KQ - 0 14,28,IeEwVykC,g4f6,-263,61,g4f2,0.2496,0.2141,0.1475,0.0792,g4e5,g4e5,d6g3,d6g3,80.0,0.2496,-0.1704,False
2kr3r/pp1n1pp1/2pqp1p1/8/1P6/P2P2PP/1B2PKB1/R2Q3R b - - 0 16,32,IeEwVykC,h8h5,-404,9,d7e5,0.0688,0.0535,0.0457,0.0452,f7f6,f7f6,f7f6,d7f6,-10.0,0.0688,-0.0236,False
2kr3r/pp3pp1/2p1p1p1/4q3/1P6/P2P2PP/3QPKB1/R6R b - - 1 18,36,IeEwVykC,h8h5,-406,5,f7f5,0.0619,0.076,0.0889,0.1055,e5f5,e5d4,e5d4,e5d4,33.0,0.1055,0.0436,False
2kr3r/pp4p1/2p1p1p1/5p2/1P3Q2/P1qP2PP/4PKB1/R1R5 b - - 3 20,40,IeEwVykC,c3f6,-424,50,c3b2,0.2594,0.3481,0.4037,0.4142,c3b2,c3f6,c3f6,c3f6,0.0,0.4142,0.1548,False
2k4r/pp4p1/2P1p1p1/5p2/5Q2/P2r2PP/1q2PKB1/R1R5 b - - 0 22,44,IeEwVykC,b7b6,-511,107,b7c6,0.1076,0.1291,0.1233,0.0997,b2b6,b2b6,b2b6,b2b6,292.0,0.1291,-0.0079,False
3k3r/p1Q3p1/2R1p1p1/5p2/8/P2r2PP/1q2PKB1/R7 b - - 2 24,48,IeEwVykC,d8e8,-1995,0,d8e8,1.0,1.0,1.0,1.0,d8e8,d8e8,d8e8,d8e8,0.0,1.0,0.0,False
5k1r/p3Q1p1/4R1p1/5p2/8/P2r2PP/1q2PKB1/R7 b - - 2 26,52,IeEwVykC,f8g8,-1997,0,f8g8,1.0,1.0,1.0,1.0,f8g8,f8g8,f8g8,f8g8,0.0,1.0,0.0,False
6kr/p3Q1p1/6p1/5p2/3q4/P2rR1PP/4PKB1/7R b - - 6 28,56,IeEwVykC,f5f4,-513,26,f5f4,0.152,0.1404,0.144,0.1462,d3e3,d3e3,d3e3,d3e3,32.0,0.152,-0.0058,False
6kr/p3Q1p1/6p1/8/5q2/P2rRB1P/4PK2/7R b - - 1 30,60,IeEwVykC,d3e3,-546,2,d3d6,0.6628,0.7081,0.7033,0.6963,d3e3,d3e3,d3e3,d3e3,0.0,0.7081,0.0335,False
4Q1kr/p5p1/3r1qp1/8/8/P3RB1P/4PK2/7R b - - 5 32,64,IeEwVykC,g8h7,-499,66,g8h7,0.7687,0.846,0.8997,0.9253,g8h7,g8h7,g8h7,g8h7,0.0,0.9253,0.1566,False
7r/p5pk/3r2p1/8/3qQ3/P3RB1P/4PK2/7R b - - 9 34,68,IeEwVykC,d4c5,-514,4,d4f6,0.1816,0.1965,0.2111,0.23,d4f6,d4f6,d4f6,d4f6,25.0,0.23,0.0484,False
r2qkbnr/1b1p1ppp/p1n1p3/1p6/3NP3/2N5/PPP1BPPP/R1BQ1RK1 b kq - 0 8,16,NdFirlJd,d8c7,11,27,d8c7,0.1882,0.1929,0.21,0.263,d8c7,d8c7,d8c7,d8c7,0.0,0.263,0.0748,False
r3kbnr/1bq2ppp/p1p1p3/1p4B1/4P3/2N5/PPP1BPPP/R2Q1RK1 b kq - 1 10,20,NdFirlJd,f8d6,23,7,f8e7,0.155,0.2162,0.2527,0.2878,f8e7,f8e7,f8e7,f8d6,0.0,0.2878,0.1328,False
r3k1nr/1b2bppp/p1p1p3/1p2q1B1/4PP2/2N5/PPP1B1PP/R1Q2RK1 b kq - 0 12,24,NdFirlJd,e7g5,29,88,e5d4,0.0075,0.008,0.0079,0.0074,e5d4,e5c5,e5c7,e5c5,72.0,0.008,-0.0001,False
r3k1nr/1b3ppp/p1p1p3/1p4P1/3qP3/2N5/PPP1B1PP/R1Q2R1K b kq - 0 14,28,NdFirlJd,d4e5,-74,80,g8e7,0.073,0.1026,0.098,0.0976,c6c5,g8e7,g8e7,g8e7,113.0,0.1026,0.0246,False
r3k2r/1b2nppp/p1p1p3/1p2q1P1/4P3/2N2B2/PPP3PP/R1QR3K b kq - 4 16,32,NdFirlJd,e7g6,62,21,e7g6,0.1494,0.2078,0.262,0.247,e8g8,e8g8,e8g8,e8g8,27.0,0.262,0.0976,False
r4rk1/1b3ppp/p1p1p1n1/1p2q1P1/4P3/2N1QB2/PPPR2PP/R6K b - - 8 18,36,NdFirlJd,c6c5,38,6,c6c5,0.125,0.1393,0.152,0.1438,a8d8,a8d8,a8d8,a8d8,34.0,0.152,0.0188,False
r4rk1/1b3ppp/p3p1n1/2p1q1P1/Np2P3/4QB2/PPP3PP/R2R3K b - - 1 20,40,NdFirlJd,b7c6,-24,33,g6h4,0.2063,0.2337,0.2385,0.2324,b7c6,b7c6,a8c8,a8c8,184.0,0.2385,0.0261,False
r4rk1/1b3ppp/p3p3/2Q1q1P1/Np2P3/5P2/PPP4P/R2R3K b - - 0 22,44,NdFirlJd,e5f4,68,152,e5f4,0.7044,0.7989,0.8657,0.8958,e5f4,e5f4,e5f4,e5f4,0.0,0.8958,0.1914,False
2r2rk1/1b3ppp/p3p3/6P1/NQ2Pq2/3R1P2/PPP4P/R6K b - - 0 24,48,NdFirlJd,c8c2,698,659,c8c2,0.4996,0.5272,0.6328,0.7488,c8c2,c8c2,c8c2,c8c2,0.0,0.7488,0.2492,False
r1bq1rk1/pp2bppp/2np1n2/2p1p3/4P3/1PPP1N2/PB2BPPP/RN1Q1RK1 b - - 4 8,16,goxBW209,d6d5,52,36,c8g4,0.1101,0.0876,0.0524,0.052,b7b5,b7b5,a7a6,h7h6,49.0,0.1101,-0.0581,False
r4rk1/pp1qbppp/2np1n2/2p1p3/4P1bN/1PPP4/PB1NBPPP/R2Q1RK1 b - - 8 10,20,goxBW209,g4e6,19,3,g4e2,0.0328,0.043,0.0701,0.1312,g4e2,g4e2,g4e2,g4e2,-3.0,0.1312,0.0984,False
r4rk1/pp1qbppp/2np4/2p1p3/4Q2N/1PPP4/PB1N1PPP/R4RK1 b - - 0 12,24,goxBW209,f7f5,-267,37,d6d5,0.065,0.1218,0.266,0.4929,e7h4,e7h4,e7h4,f7f5,0.0,0.4929,0.4279,False
r2qk2r/pp1nbppp/2p1pn2/3p1b2/2PP4/1PNBPN2/PB3PPP/R2QK2R b KQkq - 4 8,16,oBKxaFMg,f6e4,-22,2,f5g6,0.1596,0.1972,0.2365,0.2035,f5g6,f5g6,f5g6,f5d3,5.0,0.2365,0.0439,False
r2q1rk1/pp1nbppp/2p1pnb1/3p4/2PP4/1PNBPN2/PB2QPPP/R4RK1 b - - 8 10,20,oBKxaFMg,g6h5,-18,3,d8a5,0.0324,0.0383,0.0372,0.0293,d8c7,d8c7,f6e4,f8e8,12.0,0.0383,-0.0031,False
r4rk1/pp1n1ppp/2p1pnb1/q2p4/2PP4/BPNBPN2/P3QPPP/R3R1K1 b - - 0 12,24,oBKxaFMg,g6d3,-30,10,a5a3,0.0065,0.004,0.0027,0.0013,a5a3,a5a3,a5a3,a5a3,13.0,0.0065,-0.0052,False
r4rk1/pp1n1ppp/2p2nB1/3p4/3P4/qPN1PN2/P3QPPP/R3R1K1 b - - 0 14,28,oBKxaFMg,h7g6,-25,18,h7g6,0.4196,0.3144,0.4398,0.9112,f7g6,f7g6,f7g6,h7g6,0.0,0.9112,0.4916,False
r4rk1/pp1n1pp1/2p2np1/8/3PN3/qP3N2/P3QPPP/R3R1K1 b - - 0 16,32,oBKxaFMg,a8e8,-8,1,f8e8,0.1368,0.1142,0.0972,0.08,f6e4,f6e4,f6e4,f6e4,3.0,0.1368,-0.0568,False
r3r1k1/pp3pp1/2p2np1/4N3/3P4/qP6/P3QPPP/R3R1K1 b - - 1 18,36,oBKxaFMg,f6d5,22,3,a3b4,0.0885,0.0941,0.1005,0.0875,a3d6,a3d6,a3d6,a3d6,6.0,0.1005,-0.001,False
3rr1k1/pp3pp1/2p2np1/4N3/1q1P4/1P2Q3/P4PPP/3RR1K1 b - - 5 20,40,oBKxaFMg,c6c5,55,6,f6g4,0.1179,0.0595,0.0262,0.0173,f6d5,f6d5,f6d5,f6d5,25.0,0.1179,-0.1006,False
3rr1k1/pp3pp1/2p3p1/4P3/1q6/1P3Q2/P4PPP/3RR1K1 b - - 0 22,44,oBKxaFMg,b4a5,10,6,d8d1,0.0379,0.0845,0.1944,0.2805,d8d1,d8d1,d8d1,b4a5,0.0,0.2805,0.2426,False
6k1/pp3pp1/2p3p1/4r3/1q4P1/1P3Q2/P4P1P/3R2K1 b - - 0 24,48,oBKxaFMg,e5e1,151,46,e5e1,0.6689,0.6958,0.6873,0.6972,e5e1,e5e1,e5e1,e5e1,0.0,0.6972,0.0283,False
6k1/pp3pp1/2p3p1/8/1q4P1/1P6/P4PKP/3Q4 b - - 0 26,52,oBKxaFMg,b4e4,162,9,b4a5,0.5832,0.6191,0.6508,0.6536,b4e4,b4e4,b4e4,b4e4,0.0,0.6536,0.0704,False
6k1/pp3pp1/2p3p1/3q4/6P1/1P3P2/P3Q1KP/8 b - - 0 28,56,oBKxaFMg,a7a6,142,4,g6g5,0.0149,0.0261,0.0346,0.0276,b7b5,b7b5,d5e6,g8f8,46.0,0.0346,0.0127,False
