fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
3R4/1p3r1p/3nk3/BP2p1p1/1Kp5/4P3/3P3P/8 b - - 7 34,68,?,f7d7,135,80,h7h5,0.2048,0.2386,0.2523,0.223,f7f2,f7f2,f7d7,f7f2,135.0,0.2523,0.0182,False
rn1qk1nr/pp3pb1/2p1p1p1/3pP2p/3P1Pb1/2N1BN1P/PPP3P1/R2QKB1R b KQkq - 0 8,16,?,g4f3,-103,0,g4f3,0.7329,0.7937,0.8783,0.9575,g4f3,g4f3,g4f3,g4f3,0.0,0.9575,0.2246,False
rn1qk1nr/pp3pb1/2p1p1p1/3pP3/3P1P1p/2NBBQ1P/PPP3P1/R3K2R b KQkq - 1 10,20,?,g8h6,-73,0,g8h6,0.043,0.0538,0.0775,0.1293,g8e7,g8e7,g8e7,g8e7,0.0,0.1293,0.0863,False
rn1qkb1r/pp3p2/2p1p1pn/3pP3/3P1P1p/2PBBQ1P/PP2N1P1/R3K2R b KQkq - 0 12,24,?,h6f5,-72,9,f8e7,0.5788,0.6846,0.7366,0.6551,h6f5,h6f5,h6f5,h6f5,0.0,0.7366,0.0763,False
rn1qk2r/1p2bp2/2p1p1pn/p2pP3/3P1P1p/1PPBBQ1P/P3N1P1/R4RK1 b kq - 0 14,28,?,a5a4,-60,13,h6f5,0.1437,0.1148,0.0941,0.117,h6f5,h6f5,h6f5,h6f5,10.0,0.1437,-0.0267,False
r2qk2r/1p2bp2/n1p1p1p1/p2pPn2/3P1P1p/PPPB1Q1P/4NBP1/R4RK1 b kq - 0 16,32,?,a6c7,-65,1,e8f8,0.288,0.3624,0.4351,0.507,a6c7,a6c7,a6c7,a6c7,0.0,0.507,0.219,False
r2q3r/1p2bpk1/n1p1p1p1/p2pPn2/2PP1P1p/PP1B1Q1P/4NBP1/R1R3K1 b - - 2 18,36,?,a6c7,-56,12,d8b8,0.3265,0.3581,0.3755,0.392,a6c7,a6c7,a6c7,a6c7,0.0,0.392,0.0655,False
rq5r/1p2bpk1/n3p1p1/p2pPB2/3P1P1p/PP3Q1P/4NBP1/R1R3K1 b - - 0 20,40,?,g6f5,-77,230,g6f5,0.5306,0.5767,0.7187,0.8599,g6f5,g6f5,g6f5,g6f5,0.0,0.8599,0.3293,False
r4q1r/1p2bpk1/n3p3/p2pPp2/P2P1P1p/1P3Q1P/4NBP1/R1R4K b - - 0 22,44,?,f8d8,-38,5,a8c8,0.0198,0.0247,0.045,0.1018,a6b4,a6b4,a6b4,a6b4,54.0,0.1018,0.082,False
2r2q1r/1p3pk1/n3p3/p2pPp2/Pb1P1P1p/1P1Q3P/5BP1/R1R3NK b - - 4 24,48,?,b4e7,-58,21,f8e7,0.0649,0.0741,0.0653,0.0488,c8c1,f8e7,f8e7,f8e7,184.0,0.0741,-0.0161,False
1nr4r/1p2qpk1/4p3/p2pPp2/Pb1P1P1B/1P1Q1N1P/6P1/R1R4K b - - 0 26,52,?,c8c1,193,641,c8c1,0.0914,0.0844,0.0708,0.0594,h8h4,h8h4,h8h4,h8h4,660.0,0.0914,-0.032,False
1n6/1p2qpk1/4p3/p2pPp2/Pb1P1P1N/1P1Q3P/6P1/2R4K b - - 0 28,56,?,e7h4,171,584,e7h4,0.8819,0.8431,0.802,0.7595,e7h4,e7h4,e7h4,e7h4,0.0,0.8819,-0.1224,False
8/1p3pk1/2n1p3/p2pPp2/Pb1P1P1q/1P1Q3P/6PK/5R2 b - - 3 30,60,?,b4e7,201,2,h4h8,0.0737,0.0706,0.0626,0.0656,c6e7,b4e1,b4e1,b4e1,496.0,0.0737,-0.0081,False
5k1q/1p3p2/2n1p3/p2pPpQ1/Pb1P1P2/1P5P/6PK/5R2 b - - 7 32,64,?,b4c3,267,31,b4e7,0.0438,0.0372,0.032,0.0272,c6d4,c6d4,c6d4,b4e7,18.0,0.0438,-0.0166,False
4k2q/1p2bp2/2n1p3/p2pPp2/P2P1P2/1P1Q3P/6PK/5R2 b - - 11 34,68,?,e8d8,150,6,e8d7,0.0096,0.0115,0.0126,0.0151,c6b4,c6b4,e8d7,e8d7,-4.0,0.0151,0.0055,False
rnbqr1k1/ppp2pbp/3p1nP1/4p3/3PP3/2P5/PP1NBPP1/R1BQK1NR b KQ - 0 8,16,?,h7g6,67,107,h7g6,0.1535,0.1132,0.1839,0.6777,f7g6,f7g6,f7g6,h7g6,0.0,0.6777,0.5242,False
rnbqr1k1/pp3pb1/2pp1np1/3Pp3/2P1P3/8/PP1NBPP1/R1BQK1NR b KQ - 0 10,20,?,b7b5,59,21,b8d7,0.0563,0.0439,0.0286,0.0325,c6d5,c6d5,c6d5,c6d5,88.0,0.0563,-0.0238,False
r1bqr1k1/1p1n1pb1/2pp1np1/p2Pp3/2P1P3/5P2/PP2B1P1/R1BQKNNR b KQ - 1 12,24,?,d7c5,45,1,d7c5,0.1893,0.2009,0.199,0.1674,c6d5,c6d5,c6d5,c6d5,15.0,0.2009,-0.0219,False
r1bqr1k1/1p3pb1/3p1np1/p1nPp3/4P3/4BP2/PP2B1P1/R2QKNNR b KQ - 0 14,28,?,f6h5,-3,6,d8b6,0.0601,0.0773,0.1003,0.1748,b7b6,b7b6,b7b6,c8d7,22.0,0.1748,0.1147,False
r1b1r1k1/1p3pb1/3p1np1/p1BPp3/1q2P3/5P2/PP1QB1P1/R3KNNR b KQ - 0 16,32,?,b4c5,66,66,b4c5,0.7275,0.7744,0.7566,0.7256,b4c5,b4c5,b4c5,b4c5,0.0,0.7744,-0.0019,False
r1b1r1k1/1p3pb1/1q1p1np1/p2Pp3/4P3/4NP2/PP1QB1P1/2R1K1NR b K - 3 18,36,?,c8d7,68,15,c8d7,0.3594,0.3963,0.4632,0.5391,c8d7,c8d7,c8d7,c8d7,0.0,0.5391,0.1797,False
r3r1k1/1p1b1pb1/3p1np1/p1qPN3/4P3/5P2/PP1QB1P1/2R1K1NR b K - 0 20,40,?,c5b4,67,67,c5b4,0.2524,0.2646,0.3007,0.3559,c5b6,c5b6,c5b6,c5b6,83.0,0.3559,0.1035,False
r1r3k1/1p1b1pb1/3p1np1/p2P4/1qN1P3/P4P2/1P1QB1P1/2R1K1NR b K - 0 22,44,?,b4c5,191,49,b4d2,0.1468,0.1424,0.1525,0.1747,b4b3,b4d2,b4d2,b4d2,53.0,0.1747,0.0279,False
r1r3k1/1p1b1pb1/1N1p2p1/p2P3n/4P3/P4P2/1P1KB1P1/2R3NR b - - 2 24,48,?,g7h6,440,450,g7h6,0.1401,0.1515,0.1867,0.2377,c8c1,c8c1,c8c1,c8c1,466.0,0.2377,0.0976,False
N5k1/1p1b1p2/3p2pb/p2P3n/4P3/P2K1P2/1P2B1P1/2r3NR b - - 0 26,52,?,d7b5,464,26,d7b5,0.6084,0.6501,0.6903,0.7268,d7b5,d7b5,d7b5,d7b5,0.0,0.7268,0.1184,False
N5k1/1p3p2/3p2pb/p2P3R/3KP3/P4P2/1P2b1P1/2r3N1 b - - 0 28,56,?,c1c4,1999,1280,g6h5,0.1537,0.1691,0.1633,0.1675,h6g7,h6g7,h6g7,h6g7,1503.0,0.1691,0.0138,False
N5k1/1p3p2/3p3b/p2P3p/3KP3/P4PN1/1Pr3P1/8 b - - 2 30,60,?,h5h4,434,52,h5h4,0.037,0.0314,0.0325,0.0379,c2b2,c2b2,c2b2,c2b2,83.0,0.0379,0.0009,False
N5k1/1p3pb1/3p4/p2P1N2/4P2p/P2K1P2/1Pr3P1/8 b - - 3 32,64,?,c2g2,396,13,c2g2,0.402,0.364,0.3162,0.2588,c2b2,c2b2,c2b2,c2b2,-4.0,0.402,-0.1432,False
N5k1/1p3pb1/3p4/p2P4/P3P2N/3K1P2/1r6/8 b - - 0 34,68,?,b7b5,470,18,b2b4,0.0597,0.0557,0.0648,0.085,b2b3,b2b3,b2b4,b2b4,38.0,0.085,0.0253,False
r1bq1rk1/bppp1ppp/p1n2n2/4p3/2PP4/2N1P1P1/PP2NPBP/R1BQ1RK1 b - - 0 8,16,?,d7d6,-62,1,e5d4,0.2089,0.1827,0.1831,0.4457,e5d4,e5d4,e5d4,d7d6,0.0,0.4457,0.2368,False
r1bq1rk1/bpp2ppp/p1np1n2/6B1/2PP4/2N3P1/PP2NPBP/R2Q1RK1 b - - 1 10,20,?,h7h6,-30,32,h7h6,0.487,0.6638,0.8104,0.8775,h7h6,h7h6,h7h6,h7h6,0.0,0.8775,0.3905,False
r1bqr1k1/bpp2pp1/p1np1n1p/8/2PP1N2/2N1B1P1/PP3PBP/R2Q1RK1 b - - 3 12,24,?,c6e7,-21,7,c8f5,0.0513,0.1044,0.1548,0.1384,c8g4,c8g4,c8g4,c8g4,38.0,0.1548,0.0871,False
r3r1k1/bppq1pp1/p1np1n1p/5b2/2PP1N2/2N1B1P1/PP1Q1PBP/R3R1K1 b - - 7 14,28,?,c6b4,-16,15,f6g4,0.0886,0.068,0.0451,0.022,e8e7,e8e7,e8e7,e8e7,129.0,0.0886,-0.0666,False
r3r1k1/bppq1pp1/p1np3p/3N1b2/2PP1N2/4P1P1/PP1Q2BP/R3R1K1 b - - 0 16,32,?,g8h8,-79,7,a8b8,0.0044,0.0062,0.0079,0.0113,c6e7,c6e7,c6e7,c6e7,-6.0,0.0113,0.0069,False
1r1qr1k1/bpp2pp1/p1np3p/3N1b1N/2PP4/4P1P1/PP1Q2BP/3RR1K1 b - - 4 18,36,?,f5g4,148,144,c6e7,0.3298,0.327,0.3133,0.2875,f5g4,f5g4,f5g6,f5g6,215.0,0.3298,-0.0423,False
1r1qr1k1/bpp2pp1/p2p3p/3P1b2/3P1N2/4P1P1/PP1Q2BP/3RR1K1 b - - 0 20,40,?,g7g5,71,28,a7b6,0.0315,0.0303,0.0352,0.0598,f5g4,f5e4,f5e4,f5e4,122.0,0.0598,0.0283,False
1r2r1k1/1pp2pp1/pb1p3p/3P1bq1/3P1N2/4P1PP/PP1Q2BK/3RR3 b - - 2 22,44,?,f5e4,0,0,e8e7,0.3347,0.3827,0.3499,0.2079,f5e4,f5e4,f5e4,e8e7,13.0,0.3827,-0.1268,False
1r4k1/1pp1rppb/pb1p3p/3P2q1/3PPN1P/6P1/PP1Q2BK/3RR3 b - - 0 24,48,?,g5f6,-117,224,g5f6,0.6052,0.6219,0.6223,0.6294,g5f6,g5f6,g5f6,g5f6,0.0,0.6294,0.0242,False
1r4k1/1pp1rppb/pb1p2qp/3P4/3PPN1P/6P1/PP1Q2BK/3RR3 b - - 4 26,52,?,g6f6,-121,229,g6f6,0.7651,0.7616,0.7421,0.6933,g6f6,g6f6,g6f6,g6f6,0.0,0.7651,-0.0718,False
1r4k1/1pp1rppb/pb1p2qp/3P3N/3PP2P/5BP1/PP1Q3K/3RR3 b - - 8 28,56,?,a6a5,-92,18,b8e8,0.0164,0.0108,0.006,0.0039,b8e8,b8e8,b8e8,b8e8,54.0,0.0164,-0.0125,False
4r1k1/1pp1r1pb/pb1p1pqp/3P3N/3PPQBP/6P1/PP5K/3RR3 b - - 1 30,60,?,e7e4,344,37,g8h8,0.7693,0.8137,0.8298,0.8425,e7e4,e7e4,e7e4,e7e4,0.0,0.8425,0.0732,False
4r2k/1pp1rqpb/pb1p1p1p/3P3N/3PPQPP/5B2/PP5K/3RR3 b - - 0 32,64,?,c7c6,137,87,c7c6,0.0307,0.0232,0.0163,0.0101,h7g6,h7g6,h7g6,h7g6,133.0,0.0307,-0.0206,True
4r2k/4rqpb/pbpp1p1p/3P3N/4PQPP/5B2/PP5K/3RR3 b - - 0 34,68,?,e7e5,133,0,c6c5,0.0302,0.0351,0.0402,0.0561,c6d5,c6d5,c6d5,c6d5,20.0,0.0561,0.0259,False
r1bqkb1r/pp2pppp/2np4/4n3/3N4/2N5/PPP1BPPP/R1BQ1RK1 b kq - 1 8,16,?,g7g6,53,0,e7e6,0.4001,0.483,0.6038,0.8263,g7g6,g7g6,g7g6,g7g6,0.0,0.8263,0.4262,False
r1bqk2r/pp2bppp/2npp3/4n3/3N1P2/2N1B3/PPP1B1PP/R2Q1RK1 b kq - 0 10,20,?,e5d7,37,13,e5d7,0.2917,0.2655,0.1982,0.2176,e5g6,e5g6,e5g6,e5g6,13.0,0.2917,-0.0741,False
r1bqk2r/pp1nbppp/2np4/1N2pP2/8/2N1B3/PPP1B1PP/R2Q1RK1 b kq - 1 12,24,?,e8g8,-40,2,d7f6,0.4312,0.3653,0.2502,0.1237,e8g8,e8g8,d7f6,d7f6,-5.0,0.4312,-0.3075,False
r1bqk2r/1p2bppp/p1np1B2/1N2pP2/8/2N5/PPP1B1PP/R2Q1RK1 b kq - 0 14,28,?,g7f6,99,355,g7f6,0.1109,0.1733,0.3424,0.5312,e7f6,e7f6,e7f6,g7f6,0.0,0.5312,0.4203,False
r1bqk2r/1p2bp1p/p2p1p2/4pP2/3n4/N1NB4/PPP3PP/R2Q1RK1 b kq - 3 16,32,?,d6d5,222,284,d6d5,0.1303,0.1139,0.123,0.2603,b7b5,b7b5,b7b5,b7b5,302.0,0.2603,0.13,False
r1bqk2r/4bp1p/p4p2/1p1ppP2/3n4/2NB4/PPP3PP/RN1Q1R1K b kq - 1 18,36,?,c8b7,275,14,c8b7,0.1892,0.2861,0.3937,0.5289,e5e4,e5e4,c8b7,c8b7,0.0,0.5289,0.3397,False
r2qk2r/1b2bp1p/p4p2/1p1p1P1Q/3np3/2N5/PPP1B1PP/RN3R1K b kq - 1 20,40,?,b5b4,373,60,d4c2,0.0223,0.0148,0.0125,0.0176,d4c2,d4c2,d4c2,d4c2,48.0,0.0223,-0.0047,False
r2qk2r/1b2bp1p/p4p2/3p1P1Q/3Np3/8/PP2B1PP/nN3R1K b kq - 1 22,44,?,d8b6,390,30,d8b6,0.3293,0.4009,0.5017,0.5933,d8b6,d8b6,d8b6,d8b6,0.0,0.5933,0.264,False
r3k2r/1bN1bp1p/p4p2/3p1P1Q/4p3/8/Pq2B1PP/nN3R1K b kq - 1 24,48,?,e8d8,362,11,e8d7,0.1934,0.1524,0.129,0.1287,e8d7,e8d7,e8d7,e8d7,-29.0,0.1934,-0.0647,False
r7/1b1kbp1p/p4p2/3p1P1Q/4p1B1/8/Pq4PP/nN3R1K b - - 1 26,52,?,a8f8,511,30,a8g8,0.043,0.0645,0.0844,0.0975,a1c2,a1c2,a1c2,a1c2,26.0,0.0975,0.0545,False
5r2/1b1kbp1Q/p4p2/3p1P2/4p1B1/7P/Pq4P1/nN3R1K b - - 0 28,56,?,e7d6,625,48,a1c2,0.0539,0.0424,0.0315,0.0332,a1c2,a1c2,a1c2,a1c2,31.0,0.0539,-0.0207,False
5r2/1b1kbp2/p4p1Q/3p1P2/3qp3/7P/P1n3P1/1N1B1R1K b - - 4 30,60,?,e7d6,659,36,c2e3,0.0021,0.0019,0.0017,0.0017,c2e3,c2e3,c2e3,c2e3,6.0,0.0021,-0.0004,False
5r2/3kbp2/p1B2p1Q/3p1P2/3qp3/4n2P/P5P1/1N3R1K b - - 0 32,64,?,d7c6,640,247,d7c6,0.9663,0.9718,0.9703,0.9596,d7c6,d7c6,d7c6,d7c6,0.0,0.9718,-0.0067,False
5r2/3kbp2/p4p2/3p1P2/3qpQ2/4n2P/P5P1/1NR4K b - - 3 34,68,?,e7d6,704,39,e7d6,0.5841,0.6425,0.6867,0.6938,e7d6,e7d6,e7d6,e7d6,0.0,0.6938,0.1097,False
r1bqk2r/ppnpppbp/2n3p1/2p1P3/2B5/2N2N2/PPPP1PPP/R1BQR1K1 b kq - 5 8,16,?,e8g8,24,11,e8g8,0.6171,0.6405,0.6865,0.7949,e8g8,e8g8,e8g8,e8g8,0.0,0.7949,0.1778,False
r1bq1rk1/p1npppbp/1pn3p1/2p1P3/2B5/2NP1N1P/PPP2PP1/R1BQR1K1 b - - 0 10,20,?,c8b7,32,7,c8b7,0.5023,0.6497,0.7421,0.7184,c8b7,c8b7,c8b7,c8b7,0.0,0.7421,0.2161,False
r2q1rk1/pb1pppbp/1pn1n1p1/2p1P3/P1B5/2NP1N1P/1PPB1PP1/R2QR1K1 b - - 2 12,24,?,e6d4,42,10,e6d4,0.1913,0.225,0.2639,0.2897,d8c7,e6d4,e6d4,e6d4,0.0,0.2897,0.0984,False
r4rk1/pbqpppbp/1pn3p1/2pBP3/P2n1B2/2NP1N1P/1PP2PP1/R2QR1K1 b - - 6 14,28,?,a7a6,-12,4,d4f3,0.0255,0.0375,0.0604,0.0956,d4f3,e7e6,e7e6,e7e6,57.0,0.0956,0.0701,False
r4rk1/pBqpppbp/1p4p1/2p1P3/P2n1B2/2NP1Q1P/1PP2PP1/R3R1K1 b - - 0 16,32,?,d4f3,224,208,d4f3,0.9375,0.9737,0.9894,0.9941,d4f3,d4f3,d4f3,d4f3,0.0,0.9941,0.0566,False
4rrk1/p1qpppbp/1p4p1/2p1P3/P7/2NP1BBP/1PP2PP1/R3R1K1 b - - 2 18,36,?,c7b8,236,20,c7d8,0.0124,0.0192,0.0282,0.0353,d7d6,d7d6,e7e6,e7e6,82.0,0.0353,0.0229,False
3qrrk1/p2pp1bp/1p2Ppp1/2p5/P6B/2NP1B1P/1PP2PP1/R3R1K1 b - - 0 20,40,?,g8h8,265,2,g6g5,0.0012,0.0016,0.0017,0.0016,d7e6,d7e6,d7e6,d7e6,7.0,0.0017,0.0004,False
3qrrk1/p2pp1bp/1p2P3/2pB1pp1/P7/2NP2BP/1PP2PP1/R3R1K1 b - - 1 22,44,?,d7e6,249,1,d7d6,0.5616,0.4397,0.3053,0.1768,d7e6,d7e6,d7d6,d7d6,9.0,0.5616,-0.3848,False
3qrrk1/p3p1b1/1p1pP2p/2pB1pp1/P4P2/2NP2BP/1PP3P1/R3R2K b - - 1 24,48,?,g8h8,241,6,g7f6,0.0085,0.0169,0.0238,0.03,g5f4,g5f4,g5f4,g5f4,35.0,0.03,0.0215,False
3qrrk1/4p3/pp1pPb1p/2pB1pp1/P4P2/2NP2BP/RPP3P1/1R5K b - - 1 26,52,?,g5f4,238,8,d8c7,0.4514,0.3703,0.2832,0.1912,g5f4,g5f4,g5f4,g8h7,15.0,0.4514,-0.2602,False
4rr2/2q1p1k1/pp1pPb1p/2pB1pp1/P4P2/R2P2BP/1PP1N1P1/1R5K b - - 5 28,56,?,e8b8,214,9,e8b8,0.0463,0.0659,0.094,0.1289,g5f4,g5f4,b6b5,b6b5,71.0,0.1289,0.0826,False
1rr5/2q1p1k1/pp1pPb1p/2pB1pp1/P4P2/R1PP3P/1P2NBP1/1R5K b - - 2 30,60,?,b6b5,224,28,g7g6,0.2896,0.3559,0.455,0.5741,g5f4,b6b5,b6b5,b6b5,0.0,0.5741,0.2845,False
1rr5/2q1p3/pp1pPbkp/3B1pp1/P1pP1P2/R1P4P/1P2NBP1/R6K b - - 1 32,64,?,b6b5,253,40,c8g8,0.3797,0.4461,0.5444,0.6576,b6b5,b6b5,b6b5,b6b5,0.0,0.6576,0.2779,False
1r4r1/2q1p3/pp1pPbkp/3B1pp1/P2P1P2/1RP4P/4NBP1/R6K b - - 0 34,68,?,b6b5,250,25,g6h7,0.213,0.2374,0.2892,0.3543,g5f4,g5f4,b6b5,b6b5,0.0,0.3543,0.1413,False
rnbqkb1r/5ppp/p2ppn2/1p6/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQkq - 1 8,16,?,b8d7,-49,11,b8d7,0.0522,0.0373,0.0268,0.0273,c8b7,c8b7,c8b7,c8b7,42.0,0.0522,-0.0249,False
r2qkb1r/1b1n1ppp/p2ppn2/1p4P1/3NP3/2N1BP2/PPPQ3P/R3KB1R b KQkq - 0 10,20,?,f6h5,-96,50,f6h5,0.7008,0.6611,0.6196,0.53,f6h5,f6h5,f6h5,f6h5,0.0,0.7008,-0.1708,False
2rqkb1r/1b1n1ppp/p2pp3/1p4Pn/3NP3/2N1BP2/PPPQ3P/1K1R1B1R b k - 4 12,24,?,g7g6,-59,71,f8e7,0.2587,0.2926,0.2842,0.2187,f8e7,g7g6,g7g6,d7e5,117.0,0.2926,-0.04,False
2rqk2r/1b2bppp/p2pp3/1p2n1Pn/3NPP2/2N1B2B/PPPQ3P/1K1R3R b k - 0 14,28,?,e5c4,-135,57,e5c4,0.9124,0.953,0.9749,0.9847,e5c4,e5c4,e5c4,e5c4,0.0,0.9847,0.0723,False
2rqk2r/1b2bppp/p2pp3/1p4Pn/3NPP2/2N1Q2B/PPP4P/1K1R3R b k - 0 16,32,?,e8g8,-166,24,e8g8,0.2484,0.2047,0.1552,0.1074,g7g6,g7g6,g7g6,g7g6,54.0,0.2484,-0.141,False
2rq1rk1/1b2bppp/p2pN3/6Pn/1p2PP2/2N1Q2B/PPP4P/1K1R1R2 b - - 0 18,36,?,c8c3,-214,14,f7e6,0.0076,0.0059,0.0059,0.0067,f7e6,f7e6,f7e6,f7e6,23.0,0.0076,-0.0009,False
2Bq1r1k/1b2b1pp/p2p4/6Pn/1p2PP2/2N1Q3/PPP4P/1K1R1R2 b - - 0 20,40,?,b7c8,-254,3,b7c8,0.2211,0.2097,0.1908,0.1657,d8c8,d8c8,d8c8,d8c8,2.0,0.2211,-0.0554,False
2bq1r1k/Q3b1pp/3p4/p2N2Pn/1p2PP2/8/PPP4P/1K1R1R2 b - - 1 22,44,?,c8h3,-259,15,f8e8,0.0392,0.031,0.023,0.0275,f8e8,f8e8,f8e8,e7g5,258.0,0.0392,-0.0117,True
2bq3k/4r1pp/3p4/p1Q3Pn/1p2PP2/8/PPP4P/1K1R1R2 b - - 1 24,48,?,e7e8,-301,21,e7d7,0.0089,0.012,0.0139,0.0177,d6c5,e7d7,e7d7,e7d7,28.0,0.0177,0.0088,False
2bq3k/5rpp/3p4/pQ2P1Pn/1p3P2/8/PPP4P/1K1R1R2 b - - 0 26,52,?,c8h3,-326,11,f7f8,0.0276,0.0211,0.0166,0.0182,h5f4,h5f4,f7d7,f7d7,93.0,0.0276,-0.0094,False
2b2r1k/4q1pp/3R4/Q3P1Pn/1p3P2/8/PPP4P/1K3R2 b - - 0 28,56,?,e7g5,-363,31,c8h3,0.0055,0.0054,0.0054,0.0056,h5f4,h5f4,h5f4,h5f4,108.0,0.0056,0.0001,True
5r1k/4q1pp/4b3/Q3P1Pn/1p1R1P2/8/PPP2R1P/1K6 b - - 4 30,60,?,h7h6,-381,16,f8b8,0.0876,0.0602,0.0385,0.0332,h5f4,b4b3,b4b3,b4b3,9.0,0.0876,-0.0544,False
1r4bk/4q1pp/8/Q3P1Pn/1p1R1P2/1P6/P1PR3P/1K6 b - - 0 32,64,?,h5f4,-473,14,h5f4,0.1346,0.1048,0.0684,0.0341,b8f8,b8f8,b8f8,g8e6,550.0,0.1346,-0.1005,False
1r4bk/6pp/8/Q3P1q1/1p1R4/1P6/P1PR3P/1K6 b - - 1 34,68,?,g5g1,-499,1,g5g1,0.6576,0.6316,0.5648,0.4753,g5g1,g5g1,g5g1,g5g1,0.0,0.6576,-0.1823,False
rnbqkb1r/5ppp/p2ppn2/1p4P1/3NP3/P1N5/1PP2P1P/R1BQKB1R b KQkq - 0 8,16,?,f6d7,-119,23,f6d7,0.8481,0.9227,0.956,0.97,f6d7,f6d7,f6d7,f6d7,0.0,0.97,0.1219,False
rnbqkb1r/5ppp/pn1pp3/1p4P1/3NP2P/P1N1B3/1PP2P2/R2QKB1R b KQkq - 2 10,20,?,b8d7,-145,6,b8d7,0.0471,0.0392,0.0277,0.0269,c8b7,c8b7,c8b7,c8b7,33.0,0.0471,-0.0202,False
r2qkb1r/1b1n1ppp/pn1pp3/1p3PP1/3NP2P/P1N1B3/1PP5/R2QKB1R b KQkq - 0 12,24,?,e6e5,-75,64,e6e5,0.3839,0.429,0.4905,0.5289,e6e5,e6e5,e6e5,e6e5,0.0,0.5289,0.145,False
2rqkb1r/1b1n1ppp/pn1p4/Np2pPP1/4P2P/P1N1B3/1PP5/R2QKB1R b KQk - 3 14,28,?,c8c3,187,258,b7a8,0.0094,0.0073,0.0066,0.0064,b7a8,b7a8,b7a8,b7a8,255.0,0.0094,-0.003,True
b2qkb1r/3n1Ppp/pn1p4/Np2pP2/4P2P/P1r1B3/1PP5/R2QKB1R b KQk - 0 16,32,?,e8f7,113,144,e8f7,0.9644,0.9628,0.9551,0.9638,e8f7,e8f7,e8f7,e8f7,0.0,0.9644,-0.0006,False
b2q1b1r/3n1kpp/p2p4/Np2pP2/n3P2P/P1P1B3/2P5/R2QKBR1 b Q - 2 18,36,?,d8a5,366,135,d8a5,0.1346,0.1991,0.291,0.346,a4c3,a4c3,a4c3,d8a5,0.0,0.346,0.2114,False
b4b1r/3nk1pp/p2p4/qp2pP1Q/n3P2P/P1P5/2PB4/R3KBR1 b Q - 3 20,40,?,d7f6,368,18,d7f6,0.1511,0.1712,0.1897,0.2065,a4c3,a4c3,a4c3,a8e4,47.0,0.2065,0.0554,False
b4b1r/4k1pp/pq1p1n2/1p2pP2/n3P2P/P1P1BQ2/2P5/R3KBR1 b Q - 7 22,44,?,a8e4,406,12,b6c6,0.2124,0.2501,0.3172,0.3632,b6c6,a8e4,a8e4,a8e4,0.0,0.3632,0.1508,False
b4b1r/4k1pp/p2p1n2/1p2pP2/n3P2P/P1qBBQ2/2P1K3/R5R1 b - - 1 24,48,?,c3c7,433,9,a4c5,0.0029,0.0047,0.007,0.0098,a4b2,a4c5,a4c5,a4c5,27.0,0.0098,0.0069,False
b4b1r/4k1pp/p4n2/1pp1pP2/4P2P/P1qBQ3/2P1K3/R5R1 b - - 1 26,52,?,e7f7,429,44,c3d4,0.1725,0.238,0.2892,0.3559,c5c4,c5c4,c5c4,e7f7,0.0,0.3559,0.1834,False
b4b1r/4k1pp/p4n2/1pp1PP2/3p3P/P2B4/2P1K3/R5R1 b - - 0 28,56,?,f6d7,394,42,f6d5,0.0768,0.0835,0.0892,0.1064,f6d5,f6d5,f6d5,f6d5,71.0,0.1064,0.0296,False
b4b1r/4k1pp/p7/1pp1PP2/P2p3P/2nB4/2PK4/R5R1 b - - 2 30,60,?,c3a4,367,26,c3a4,0.3044,0.2512,0.1715,0.1026,c5c4,c5c4,c5c4,c5c4,87.0,0.3044,-0.2018,False
b4b1r/4k1p1/p5Rp/1pp1PP1P/n2p4/3B4/2PK4/R7 b - - 1 32,64,?,a8b7,248,41,c5c4,0.2071,0.2686,0.3067,0.3011,c5c4,c5c4,c5c4,c5c4,156.0,0.3067,0.094,False
5b1r/1b2k1p1/p3R2p/1p2PP1P/n1pp4/8/2PK4/R4B2 b - - 3 34,68,?,e7d8,382,23,e7d7,0.0531,0.0715,0.083,0.0922,e7f7,e7d7,e7d7,e7d7,7.0,0.0922,0.0391,False
r1b1kb1r/1pp2ppp/p1n5/3p2q1/8/1P2PN2/PBPP1PPP/RN1QK2R b KQkq - 3 8,16,?,g5g2,58,75,g5g2,0.9274,0.9317,0.9152,0.8636,g5g2,g5g2,g5g2,g5g2,0.0,0.9317,-0.0638,False
r1b1kb1r/1pp2ppp/p1n5/3p4/8/1P2PNRq/PBPP1P1P/RN1QK3 b Qkq - 3 10,20,?,h3h6,86,6,h3h5,0.1578,0.1682,0.1656,0.1573,h3h5,h3h5,h3h5,h3h5,29.0,0.1682,-0.0005,False
r1b1kb1r/1pp2ppp/p1n5/3pN3/8/1P2P1R1/PBPP1P1P/RN1K4 b kq - 0 12,24,?,c6e7,82,33,c6d8,0.0116,0.0145,0.0143,0.0166,c6e5,c6e5,c6e5,c6e5,57.0,0.0166,0.005,False
