fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
4r1k1/5p2/5npp/1R6/1q6/4N2P/4QPP1/6K1 b - - 0 34,68,T2025-09_681,b4c3,-5,1,b4c3,0.095,0.09,0.0891,0.0859,b4a4,b4a4,b4a4,b4a4,4.0,0.095,-0.0091,False
r1bQk1nr/ppp2ppp/8/4p3/4P3/2P5/P1P2PPP/R1B1KB1R b KQkq - 0 8,16,T2025-09_682,e8d8,-53,0,e8d8,1.0,1.0,1.0,1.0,e8d8,e8d8,e8d8,e8d8,0.0,1.0,0.0,False
r1bk3r/ppp2ppp/5n2/4p3/4P3/B1P5/P1P2PPP/2KR1B1R b - - 3 10,20,T2025-09_682,d8e8,-37,7,d8e8,0.2212,0.2817,0.4524,0.6798,c8d7,c8d7,c8d7,d8e8,0.0,0.6798,0.4586,False
r3k2r/ppp2ppp/4bn2/4p3/4P3/B1P2P2/PKP3PP/3R1B1R b - - 2 12,24,T2025-09_682,f6d7,4,1,a8d8,0.12,0.1696,0.2384,0.3209,a8d8,a8d8,a8d8,a8d8,-13.0,0.3209,0.2009,False
3rk2r/pp3ppp/2p1bn2/4p3/4P3/B1P2P2/PKP1B1PP/3R3R b - - 1 14,28,T2025-09_682,f6d7,-32,12,f6d7,0.041,0.1208,0.2877,0.4522,d8d1,d8d1,f6d7,f6d7,0.0,0.4522,0.4112,False
3rk2r/pp1n2pp/2pBbp2/4p3/4P1P1/2P2P2/PKP1B2P/3R3R b - - 0 16,32,T2025-09_682,d7b6,74,36,d7b6,0.4958,0.5733,0.6766,0.6709,d7b6,d7b6,d7b6,d7b6,0.0,0.6766,0.1751,False
3rk2r/ppB3pp/2p1bp2/4p3/n3P1P1/K1P2P2/P1P1B2P/3R3R b - - 4 18,36,T2025-09_682,d8d7,-2,22,d8d7,0.0278,0.0229,0.0181,0.0131,a4c3,a4c3,a4c3,a4c3,572.0,0.0278,-0.0147,True
7r/pp1k2pp/2p1bp2/B3p3/n3P1P1/K1P2P2/P1P1B2P/7R b - - 1 20,40,T2025-09_682,a4b6,63,58,a4b6,0.1139,0.1734,0.2095,0.2079,a4c5,a4c5,a4c5,a4c5,63.0,0.2095,0.094,False
7r/pp2k1pp/1np1bp2/4p3/1B2P1P1/K1P2P2/P1P1B2P/3R4 b - - 5 22,44,T2025-09_682,e7f7,70,29,e7f7,0.9505,0.9563,0.9457,0.9354,e7f7,e7f7,e7f7,e7f7,0.0,0.9563,-0.0151,False
2n4r/pp3kpp/2p1bp2/2B1p3/4P1PP/K1P2P2/P1P1B3/3R4 b - - 0 24,48,T2025-09_682,b7b6,53,6,h7h5,0.5544,0.6223,0.6844,0.7031,b7b6,b7b6,b7b6,b7b6,0.0,0.7031,0.1487,False
2n5/pp3kp1/2p1bp2/2B1p2r/4PP1P/K1P5/P1P1B3/3R4 b - - 0 26,52,T2025-09_682,h5h4,-244,143,h5h4,0.8482,0.8603,0.8743,0.894,h5h4,h5h4,h5h4,h5h4,0.0,0.894,0.0458,False
2n5/p4kp1/1pp1Pp2/2B1p3/4P2r/K1P5/P1P1B3/3R4 b - - 0 28,56,T2025-09_682,f7e8,-512,129,f7e6,0.016,0.0189,0.0226,0.0287,f7e6,f7e6,f7e6,f7e6,1487.0,0.0287,0.0127,True
rn1q1rk1/pb2bppp/1pp1pn2/3pN3/2PP4/2N3P1/PPQBPPBP/R4RK1 b - - 3 10,20,T2025-09_683,b8d7,-18,2,f6d7,0.4976,0.5812,0.6541,0.7328,b8d7,b8d7,b8d7,b8d7,0.0,0.7328,0.2352,False
rn1q1rk1/pb1nbppp/1pp1p3/8/2pPN3/5NP1/PPQBPPBP/R4RK1 b - - 1 12,24,T2025-09_683,h7h6,-32,14,h7h6,0.0101,0.0072,0.0076,0.0092,b6b5,b6b5,b6b5,b6b5,43.0,0.0101,-0.0009,False
rn1q1rk1/pb1nb1p1/1pp1p2p/5p2/2pP4/2N2NP1/PPQBPPBP/R2R2K1 b - - 1 14,28,T2025-09_683,d8e8,-44,0,b8a6,0.0119,0.0146,0.0163,0.0171,c6c5,b6b5,d7f6,d7f6,57.0,0.0171,0.0052,False
r3qrk1/pb1nb1p1/npp1p2p/5p2/2pPP3/P1N2NP1/1PQB1PBP/R2R2K1 b - - 0 16,32,T2025-09_683,c6c5,-41,18,c6c5,0.233,0.1894,0.1294,0.0918,f5e4,f5e4,f5e4,f5e4,15.0,0.233,-0.1412,False
r3qrk1/pb1nb1p1/np2P2p/2p5/2p1p3/P1N2NP1/1PQB1PBP/R2R2K1 b - - 0 18,36,T2025-09_683,d7f6,-44,22,f8f3,0.4653,0.4383,0.441,0.4576,d7f6,e4f3,e4f3,e4f3,65.0,0.4653,-0.0077,False
r5k1/pb1qb1p1/np5B/2p5/2p1p3/P1N2rP1/1PQ2PBP/R2R2K1 b - - 0 20,40,T2025-09_683,f3d3,-61,142,f3d3,0.4848,0.5923,0.6632,0.7528,f3d3,f3d3,f3d3,f3d3,0.0,0.7528,0.268,False
r5k1/pb1qb1p1/n7/1pp5/2p1NB2/P2r2P1/1PQ2PBP/R2R2K1 b - - 1 22,44,T2025-09_683,a8d8,-62,13,a8d8,0.223,0.3052,0.4755,0.6531,d3d1,a8d8,a8d8,a8d8,0.0,0.6531,0.4301,False
3r2k1/p2qb1p1/n7/1ppb4/2p1NB2/P2r2P1/1PQ2P1P/R3RBK1 b - - 5 24,48,T2025-09_683,d5b7,-50,2,d5c6,0.0093,0.0122,0.0157,0.0203,d5e4,d5e4,d5e4,d5e4,151.0,0.0203,0.011,True
3r2k1/p1nqb1p1/2b5/1pp5/P1p1NB2/3r1PP1/1PQ4P/R3RBK1 b - - 0 26,52,T2025-09_683,c7e6,-64,20,c7e6,0.0357,0.0296,0.0296,0.0358,d3f3,d3f3,d3f3,d3f3,17.0,0.0358,0.0001,False
3r2k1/p2qb1p1/4n3/1bp1B3/2p1N3/3r1PP1/1PQ4P/R3RBK1 b - - 1 28,56,T2025-09_683,a7a6,-49,6,a7a6,0.005,0.0034,0.0026,0.0022,d3f3,d3f3,d3f3,d3f3,129.0,0.005,-0.0028,True
3r2k1/3qb1p1/p7/1bp1B3/2pnN3/3B1PP1/1P3Q1P/R3R1K1 b - - 0 30,60,T2025-09_683,c4d3,-54,247,c4d3,0.9743,0.99,0.995,0.9956,c4d3,c4d3,c4d3,c4d3,0.0,0.9956,0.0213,False
3r2k1/4b1p1/p7/1bp5/3QN3/3p1PP1/1P5P/R3R1K1 b - - 0 32,64,T2025-09_683,c5d4,-57,20,c5d4,0.407,0.393,0.4,0.3964,d8d4,d8d4,d8d4,d8d4,29.0,0.407,-0.0106,False
3r2k1/6p1/p7/1b6/1b1pN3/3p1PP1/1P5P/3R1RK1 b - - 3 34,68,T2025-09_683,d8c8,-30,0,d8c8,0.0502,0.0759,0.132,0.2483,d3d2,d3d2,d3d2,d3d2,59.0,0.2483,0.1981,False
r2qk2r/pp1bppbp/2np1np1/1Bp5/P3P3/2PP1N2/1P3PPP/RNBQR1K1 b kq - 0 8,16,T2025-09_684,e8g8,-22,1,e8g8,0.7488,0.7088,0.7432,0.8598,e8g8,e8g8,e8g8,e8g8,0.0,0.8598,0.111,False
r2q1rk1/1p1bppbp/p1Bp1np1/2p5/P3P3/2PP1N2/1P1N1PPP/R1BQR1K1 b - - 0 10,20,T2025-09_684,d7c6,-9,35,d7c6,0.9413,0.9441,0.9335,0.9302,d7c6,d7c6,d7c6,d7c6,0.0,0.9441,-0.0111,False
r2q1rk1/1p2ppbp/p1b2np1/2ppN3/P3P3/2PP1N2/1P3PPP/R1BQR1K1 b - - 1 12,24,T2025-09_684,d5e4,29,45,d5e4,0.7234,0.7984,0.8574,0.7602,d5e4,d5e4,d5e4,d5e4,0.0,0.8574,0.0368,False
r2q1rk1/4ppbp/p1p2np1/2p5/P3P3/2P2N2/1P3PPP/R1BQR1K1 b - - 0 14,28,T2025-09_684,d8d1,37,148,d8d1,0.5728,0.5542,0.5022,0.3909,d8d1,d8d1,d8d1,d8d1,0.0,0.5728,-0.1819,False
r4rk1/4ppbp/p1p3p1/2p5/P3n3/2P2N2/1P3PPP/R1B1R1K1 b - - 1 16,32,T2025-09_684,f7f5,34,62,f7f5,0.5585,0.5735,0.5488,0.4406,f7f5,f7f5,f7f5,f7f5,0.0,0.5735,-0.1179,False
1r3rk1/4p1bp/p1p3p1/2p2p2/P3n3/2P1BN2/1P2RPPP/R5K1 b - - 3 18,36,T2025-09_684,b8b7,104,2,f8d8,0.0426,0.0603,0.0851,0.093,c5c4,c5c4,f8d8,e7e5,30.0,0.093,0.0504,False
1r1r2k1/4p1bp/p1p3p1/2p2pB1/P7/2P5/1P2RPPP/R5K1 b - - 0 20,40,T2025-09_684,d8d7,94,46,g7f6,0.1226,0.1266,0.1372,0.145,g7f6,g7f6,g7f6,g7f6,103.0,0.145,0.0224,False
1r1r2k1/7p/p1p2pp1/2p2p2/P7/2P5/1P2RPPP/R4K2 b - - 1 22,44,T2025-09_684,g8f7,52,11,d8d7,0.0959,0.2079,0.4321,0.6581,d8e8,g8f7,g8f7,g8f7,0.0,0.6581,0.5622,False
1r6/3r1k1p/p1p2pp1/2p2p2/P4P2/2P5/1P2R1PP/4RK2 b - - 0 24,48,T2025-09_684,a6a5,83,5,h7h6,0.1984,0.1442,0.0934,0.0674,a6a5,b8b7,b8b7,b8b7,15.0,0.1984,-0.131,False
1r6/3r1k2/p1p2p1p/2p2pp1/P4P2/2P3P1/1P2RK1P/4R3 b - - 1 26,52,T2025-09_684,g5g4,131,24,d7b7,0.1678,0.1342,0.0929,0.0626,g5f4,b8b7,b8b7,b8b7,64.0,0.1678,-0.1052,False
1r6/4Rk2/p1p2p1p/2p2pp1/P4P2/2P2KP1/1r5P/4R3 b - - 1 28,56,T2025-09_684,f7g6,359,305,f7g6,0.9298,0.929,0.8943,0.8193,f7g6,f7g6,f7g6,f7g6,0.0,0.9298,-0.1105,False
8/8/p1p1Rpkp/2p2pp1/P4P2/1rP1RKP1/1r5P/8 b - - 5 30,60,T2025-09_684,g5g4,1999,1379,g5g4,0.3825,0.3656,0.3463,0.3399,g5g4,g5g4,b2h2,b2h2,1366.0,0.3825,-0.0426,False
rn1qkb1r/pp2ppp1/2p2nbp/8/3P1N1P/6N1/PPP2PP1/R1BQKB1R b KQkq - 3 8,16,T2025-09_685,g6h7,-27,131,g6h7,0.8985,0.9547,0.9777,0.9832,g6h7,g6h7,g6h7,g6h7,0.0,0.9832,0.0847,False
rn1qkb1r/pp3ppb/2p1pn1p/8/2BP1N1P/2P3N1/PP3PP1/R1BQK2R b KQkq - 0 10,20,T2025-09_685,f8d6,0,15,f8d6,0.5054,0.4894,0.5228,0.6841,f8d6,f8d6,f8d6,f8d6,0.0,0.6841,0.1787,False
rn1qk2r/pp3ppb/2pbp2p/7N/2BP3P/2P5/PP3PP1/R1BQK2R b KQkq - 0 12,24,T2025-09_685,h8g8,-36,77,d6f8,0.077,0.0796,0.0786,0.0529,e8g8,e8g8,e8g8,e8g8,252.0,0.0796,-0.0241,False
rn1qkbr1/pp3ppb/2p1p2p/7N/2BP2QP/2P1B3/PP3PP1/R3K2R b KQq - 4 14,28,T2025-09_685,b8d7,-27,49,h7f5,0.2163,0.2739,0.3351,0.395,b8d7,h7f5,h7f5,b8d7,0.0,0.395,0.1787,False
r2qkbr1/pp1n1pp1/2p1p2p/5b1N/2BP2PP/2P1BQ2/PP3P2/R3K2R b KQq - 0 16,32,T2025-09_685,f5c2,-71,1,f5c2,0.1022,0.0542,0.0478,0.0752,f5g6,f5h7,f5g6,f5g6,18.0,0.1022,-0.027,False
r2qkbr1/pp1n1pp1/2p1p3/6PN/2BP4/2P1BQ2/PPb2P2/R3K2R b KQq - 0 18,36,T2025-09_685,f8d6,-29,7,g7g6,0.0226,0.0209,0.0213,0.0263,g7g6,g7g6,c2g6,c2g6,179.0,0.0263,0.0037,True
r2qkbr1/pp3p2/2p1pPp1/8/2BP4/2P1BQ2/PPb2P2/R3K2R b KQq - 0 20,40,T2025-09_685,d8d7,-26,7,c2f5,0.0398,0.0504,0.0542,0.0523,c2f5,c2f5,c2f5,c2f5,13.0,0.0542,0.0125,False
r3kbr1/pp3p1R/2p1pPp1/q4bB1/2BP4/2P2Q2/PP3P2/R3K3 b Qq - 4 22,44,T2025-09_685,e8c8,-39,22,f8d6,0.4088,0.4643,0.4864,0.4611,e8c8,e8c8,e8c8,e8c8,0.0,0.4864,0.0523,False
r3k1r1/pp3p1R/2pbpPp1/q5B1/2BP4/2PR1Q2/PP3P2/2K5 b q - 0 24,48,T2025-09_685,a5g5,-234,238,a5g5,0.8994,0.9591,0.9862,0.9958,a5g5,a5g5,a5g5,a5g5,0.0,0.9958,0.0964,False
r3kr2/pp3p1R/B1pbpPp1/6q1/3P4/2PR1Q2/PPK2P2/8 b q - 3 26,52,T2025-09_685,a8b8,-49,346,a8b8,0.1859,0.2477,0.2445,0.1695,b7a6,b7a6,b7a6,e8c8,1224.0,0.2477,-0.0164,False
4kr2/pr3p1R/2QbpPp1/6q1/3P4/2PR4/PPK2P2/8 b - - 0 28,56,T2025-09_685,b7d7,0,1992,b7d7,0.9806,0.9895,0.9933,0.9946,b7d7,b7d7,b7d7,b7d7,0.0,0.9946,0.014,False
4kr2/p2r1p1R/2Qb1Pp1/3Pp1q1/2P5/3R4/PPK2P2/8 b - - 0 30,60,T2025-09_685,g5f6,245,245,g5f6,0.5766,0.6231,0.6176,0.5836,g5f6,g5f6,g5f6,g5f6,0.0,0.6231,0.007,False
4kr2/p2r1p1R/2Qb2p1/2PPp3/8/3R4/PP3q2/1K6 b - - 1 32,64,T2025-09_685,f2g1,468,51,f2c5,0.0184,0.0181,0.0167,0.0152,f2f1,f2f1,f2f1,f2c5,86.0,0.0184,-0.0032,False
4kr2/p2r1p1R/3b2p1/3Pp3/Q7/3R4/PPK5/6q1 b - - 3 34,68,T2025-09_685,e8e7,466,42,e8e7,0.0496,0.0525,0.0557,0.0633,g1f2,g1c5,g1c5,g1c5,106.0,0.0633,0.0137,False
r2qkbnr/1p3ppp/p1n1p3/2ppPb2/3P4/2P2N1P/PP2NPP1/R1BQKB1R b KQkq - 0 8,16,T2025-09_686,f5e4,43,5,c5d4,0.0562,0.0582,0.0526,0.0548,h7h6,h7h6,h7h6,h7h6,51.0,0.0582,-0.0014,False
r2qkbnr/1p3ppp/p3p3/3pPb2/3N4/2P4P/PP3PP1/R1BQKB1R b KQkq - 0 10,20,T2025-09_686,g8e7,-100,25,f5g6,0.0935,0.102,0.0917,0.0686,f5g6,f5g6,f5g6,f5g6,244.0,0.102,-0.0249,False
r2q1bnr/1p2kppp/p3p1b1/3pP3/1Q1N4/2P4P/PP3PP1/R1B1KB1R b KQ - 4 12,24,T2025-09_686,e7e8,-421,244,e7e8,0.8861,0.8849,0.8646,0.8504,e7e8,e7e8,e7e8,e7e8,0.0,0.8861,-0.0357,False
r1Q1kbnr/5ppp/p3p1b1/3pP3/3N4/2P4P/PP3PP1/R1B1KB1R b KQ - 0 14,28,T2025-09_686,a8c8,-468,1531,a8c8,0.9991,0.9998,1.0,1.0,a8c8,a8c8,a8c8,a8c8,0.0,1.0,0.0009,False
r3kbnr/5ppp/4p1b1/1B1pP3/3N4/2P4P/PP3PP1/R1B1K2R b KQ - 2 16,32,T2025-09_686,e8d8,-478,23,e8d8,0.447,0.5162,0.6371,0.8124,e8e7,e8d8,e8d8,e8d8,0.0,0.8124,0.3654,False
r2k2nr/5ppp/4p1b1/1BbpP3/PP1N4/2P4P/5PP1/R1B1K2R b KQ - 0 18,36,T2025-09_686,c5d4,-425,54,c5b6,0.5855,0.6169,0.595,0.5495,c5d4,c5d4,c5d4,c5d4,0.0,0.6169,-0.036,False
r2k3r/4nppp/1b2p1b1/PB1pP3/1P1N4/2P1B2P/5PP1/R3K2R b KQ - 2 20,40,T2025-09_686,b6d4,-498,5,d8c8,0.3452,0.3597,0.3478,0.3449,b6c7,b6c7,b6c7,b6c7,75.0,0.3597,-0.0003,False
r1k4r/b3nppp/2N1p1b1/PB1pP3/1P6/2P1B2P/4KPP1/R6R b - - 6 22,44,T2025-09_686,e7c6,-506,89,e7c6,0.722,0.7612,0.7823,0.7607,e7c6,e7c6,e7c6,e7c6,0.0,0.7823,0.0387,False
r1k4r/5ppp/2B1p1b1/P2pP3/1P6/2P1K2P/5PP1/R6R b - - 0 24,48,T2025-09_686,a8a7,-496,26,a8a7,0.1379,0.1684,0.1949,0.1999,a8a6,a8a6,a8a6,a8a6,41.0,0.1999,0.062,False
7r/r1k2ppp/1PB1p1b1/P2pP3/8/2P1K2P/5PP1/R6R b - - 0 26,52,T2025-09_686,c7c6,-469,140,c7c6,0.7833,0.7409,0.6887,0.6354,c7c6,c7c6,c7c6,c7c6,0.0,0.7833,-0.1479,False
r7/P4ppp/2k1p1b1/P2pP3/7P/2P1K3/5PP1/R6R b - - 0 28,56,T2025-09_686,h7h5,-499,8,a8a7,0.0213,0.0312,0.0303,0.0393,a8a7,a8a7,a8a7,a8a7,22.0,0.0393,0.018,False
8/r4ppp/2k1p3/P2pPb1P/8/2P1KP2/6P1/R6R b - - 0 30,60,T2025-09_686,a7a8,-516,9,h7h6,0.0029,0.0025,0.0024,0.0026,c6b5,c6b5,c6b5,c6b5,114.0,0.0029,-0.0003,True
8/r4pp1/4p2p/P1kpPb1P/1R6/2P1KP2/6P1/R7 b - - 3 32,64,T2025-09_686,c5c6,-567,21,c5c6,0.1583,0.1456,0.1259,0.1224,g7g6,g7g6,g7g6,f5c2,53.0,0.1583,-0.0359,False
8/r5p1/P1k1pp1p/3pPb1P/1R1K4/2P2P2/6P1/R7 b - - 1 34,68,T2025-09_686,f6e5,-526,56,f6e5,0.6522,0.6399,0.6324,0.6106,f6e5,f6e5,f6e5,f6e5,0.0,0.6522,-0.0416,False
rnbqkb1r/1p3ppp/p4n2/3NpN2/4P3/3B4/PPP2PPP/R1BQK2R b KQkq - 0 8,16,T2025-09_687,f6d5,-94,79,f6d5,0.8235,0.8733,0.916,0.9632,f6d5,f6d5,f6d5,f6d5,0.0,0.9632,0.1397,False
rnbqkb1r/1p3p1p/p5p1/3Pp3/8/3BN3/PPP2PPP/R1BQK2R b KQkq - 1 10,20,T2025-09_687,f8c5,-174,3,f7f5,0.1411,0.1471,0.1275,0.0809,f8g7,f8g7,f8g7,f8g7,-2.0,0.1471,-0.0602,False
rnbqk2r/1p5p/p2b2p1/3Ppp2/2P4P/3BN3/PP3PP1/R1BQK2R b KQkq - 0 12,24,T2025-09_687,e8g8,-126,19,e8g8,0.078,0.0889,0.113,0.1581,e5e4,e5e4,e5e4,e5e4,50.0,0.1581,0.0801,False
r1bq1rk1/1p1n3p/p2b2P1/3Ppp2/2P5/3BN3/PP3PP1/R1BQK2R b KQ - 0 14,28,T2025-09_687,e5e4,-235,102,h7g6,0.0279,0.0352,0.0277,0.0108,h7g6,h7g6,h7g6,h7g6,141.0,0.0352,-0.0171,True
r1bq1rk1/1p1n4/p2b4/3Ppp1Q/2P5/4N3/PP3PP1/R1B1K2R b KQ - 1 16,32,T2025-09_687,d8e7,-1074,125,d7f6,0.0341,0.0433,0.045,0.0435,d7f6,d7f6,d8f6,d8f6,925.0,0.045,0.0094,True
r1bqk2r/pp3p1p/2n1pp2/2bp4/8/4PN2/PPP1BPPP/RN1Q1RK1 b kq - 1 8,16,T2025-09_688,e6e5,-28,4,f6f5,0.2843,0.2234,0.1607,0.1733,e6e5,e6e5,c8d7,h8g8,63.0,0.2843,-0.111,False
r1bqk2r/pp3p1p/2n1p3/2b2p2/1PPp4/4PN2/P3BPPP/RN1Q1RK1 b kq - 0 10,20,T2025-09_688,c5b4,-27,36,c5b4,0.6614,0.6372,0.5994,0.6562,c5b4,c5b4,c5b4,c5b4,0.0,0.6614,-0.0052,False
r1bqk2r/pp2bp1p/2n1p3/5p2/2PP4/1Q3N2/P3BPPP/RN3RK1 b kq - 2 12,24,T2025-09_688,c6d4,89,67,c6d4,0.5914,0.5719,0.5702,0.5837,c6d4,c6d4,c6d4,c6d4,0.0,0.5914,-0.0077,False
r1b1k2r/pp2bp1p/4p3/5p2/2Pq4/1QN5/P3BPPP/R4RK1 b kq - 1 14,28,T2025-09_688,d4b6,73,13,e8g8,0.023,0.0355,0.0583,0.0755,e8g8,e8g8,e8g8,e8g8,6.0,0.0755,0.0525,False
r1b2rk1/pp2bp1p/4p3/1Nq2p2/2P5/1Q6/P3BPPP/3R1RK1 b - - 5 16,32,T2025-09_688,h7h6,73,43,a7a6,0.001,0.0004,0.0002,0.0001,a7a6,a7a6,a7a6,a7a6,77.0,0.001,-0.0009,False
r1b2r1k/1p2bp1p/p3p3/1Nq2p2/2P5/2Q5/P3BPPP/3R1RK1 b - - 3 18,36,T2025-09_688,f7f6,155,130,f7f6,0.2884,0.3568,0.4611,0.4988,h8g8,h8g8,f7f6,f7f6,0.0,0.4988,0.2104,False
r1b2r1k/1p2b2p/p4p2/2q1pp2/2P5/1NQ5/P3BPPP/3R1RK1 b - - 1 20,40,T2025-09_688,c5c7,177,32,c5c7,0.3199,0.4779,0.6312,0.7426,c5c7,c5c7,c5c7,c5c7,0.0,0.7426,0.4227,False
r1b2r1k/2q1b2p/ppP2p2/4pp2/8/1NQ5/P3BPPP/3R1RK1 b - - 0 22,44,T2025-09_688,a6a5,144,1,c8e6,0.0953,0.0876,0.071,0.0517,c8e6,c8e6,c8e6,c8e6,-7.0,0.0953,-0.0436,False
r2r3k/2q1b2p/ppP1bp2/4pp2/8/1N5Q/P3BPPP/2R2RK1 b - - 4 24,48,T2025-09_688,a6a5,140,10,b6b5,0.0562,0.0469,0.0427,0.0567,d8d6,d8d6,d8d6,d8d6,20.0,0.0567,0.0005,False
r5rk/2q1b2p/p1P1bp2/1pN1pp1B/8/7Q/P4PPP/2R2RK1 b - - 3 26,52,T2025-09_688,e6c4,234,11,e7c5,0.0392,0.0321,0.0313,0.0307,e7c5,e7c5,e7c5,e7c5,141.0,0.0392,-0.0085,True
3r2rk/2q4p/p1P1bp2/1pR1pp2/8/5B1Q/P4PPP/5RK1 b - - 2 28,56,T2025-09_688,d8d6,75,10,g8g5,0.0946,0.1253,0.1379,0.1287,e5e4,e5e4,e5e4,e5e4,170.0,0.1379,0.0341,False
3r4/2q3kp/p1P1bp2/1pR1ppr1/8/5BPQ/P4P1P/2R3K1 b - - 2 30,60,T2025-09_688,h7h5,108,52,d8d2,0.0057,0.0044,0.0037,0.0043,e6a2,e5e4,e5e4,e5e4,289.0,0.0057,-0.0014,True
8/2q3kp/p1Prbp2/1pR1ppr1/8/P4BP1/5P1P/2R2QK1 b - - 2 32,64,T2025-09_688,e5e4,0,14,e5e4,0.3915,0.4727,0.5435,0.5485,e5e4,e5e4,e5e4,e5e4,0.0,0.5485,0.157,False
8/2q2bkp/p1Pr1p2/1pR2pr1/4p3/P5P1/4BP1P/2R1Q1K1 b - - 3 34,68,T2025-09_688,f5f4,-50,33,f5f4,0.1837,0.1675,0.1823,0.2405,f7d5,f7d5,f7d5,f7d5,20.0,0.2405,0.0568,False
r1b2b1r/pp1pnkpp/1qn5/2p5/5B2/1P3NP1/P1P1PP1P/RN1QKB1R b KQ - 0 8,16,T2025-09_689,h7h6,-273,0,g7g6,0.0533,0.0756,0.0973,0.0854,d7d5,d7d5,e7g6,d7d5,36.0,0.0973,0.0321,False
r1b4r/pp1pnkbp/1qn3p1/2p5/2B1PB2/1P3NP1/P1P2P1P/RN1QK2R b KQ - 2 10,20,T2025-09_689,f7e8,-259,25,d7d5,0.5229,0.5789,0.569,0.5325,f7e8,f7e8,f7e8,f7e8,0.0,0.5789,0.0096,False
r1b4r/pp2nkbp/1q4p1/n1pP2N1/2B2B2/1P4P1/P1P2P1P/RN1QK2R b KQ - 2 12,24,T2025-09_689,f7g8,-350,17,f7e8,0.122,0.1315,0.1353,0.1505,f7e8,f7e8,f7e8,f7e8,70.0,0.1505,0.0285,False
r1b1k2r/pp2n1b1/1q4pp/n1pP4/2B1NB2/1P4P1/P1PN1P1P/R2QK2R b KQ - 1 14,28,T2025-09_689,c8h3,-407,32,g7a1,0.0106,0.0119,0.0136,0.0182,g7a1,g7a1,g7a1,g7a1,207.0,0.0182,0.0076,True
r1b1kr2/pp2n3/1q4pB/n1pP4/2B1N3/1P4P1/P1PN1P1P/Q3K2R b K - 0 16,32,T2025-09_689,c8f5,-626,26,f8f5,0.0717,0.0822,0.089,0.0878,f8f7,f8f7,f8f7,f8f7,171.0,0.089,0.0161,False
r1b4Q/pp1kn3/1q4p1/n1pP1r2/2B1N3/1P2B1P1/P1PN1P1P/4K2R b K - 4 18,36,T2025-09_689,g6g5,-668,10,a5c4,0.0055,0.003,0.0018,0.0017,a5c4,a5c4,a5c4,a5c4,47.0,0.0055,-0.0038,False
r1b4Q/pp1kn3/3N2p1/1qpP1r2/2N5/1P2B1P1/P1P2P1P/4K2R b K - 2 20,40,T2025-09_689,b5c4,-784,17,b5a6,0.0031,0.003,0.0032,0.0044,b5b4,b5b4,b5b4,b5b4,41.0,0.0044,0.0013,False
rnb1k1nr/pp3pb1/4p2p/q1Pp2p1/4P3/2N3B1/PPP1NPPP/R2QKB1R b KQkq - 3 8,16,T2025-09_690,b8c6,-132,6,d5e4,0.0253,0.029,0.0267,0.0227,a5c5,a5c5,a5c5,a5c5,23.0,0.029,-0.0026,False
r1b1k1nr/pp3pb1/n2Bp2p/q1P3p1/4p3/P1N5/1PP1NPPP/R2QKB1R b KQkq - 0 10,20,T2025-09_690,g8e7,-247,71,g8e7,0.0169,0.0267,0.0457,0.0698,a6c5,a6c5,a6c5,a6c5,171.0,0.0698,0.0529,False
r1bqk2r/pp2npb1/n2Bp2p/2P3p1/1P2N3/P7/2P1NPPP/R2QKB1R b KQkq - 0 12,24,T2025-09_690,e8g8,-268,23,e7f5,0.0525,0.0623,0.0807,0.1149,g7a1,g7a1,g7a1,g7a1,350.0,0.1149,0.0624,False
r1bqk2r/pp3pb1/n2Np2p/2P3p1/1P6/P5N1/2P2PPP/R2QKB1R b KQkq - 0 14,28,T2025-09_690,e8f8,-437,51,e8e7,0.4417,0.532,0.565,0.6578,e8e7,e8f8,e8f8,e8f8,0.0,0.6578,0.2161,False
r1bq3r/pp2kp2/B2Np2p/2P3p1/1P6/P1b3N1/2P2PPP/R2Q1K1R b - - 2 16,32,T2025-09_690,c3a1,-476,25,b7a6,0.6289,0.5616,0.5028,0.4243,c3a1,c3a1,c3a1,b7a6,206.0,0.6289,-0.2046,False
rnbqk2r/ppp2p2/5n1p/3p2p1/1b1P4/2N1P1B1/PP3PPP/R2QKBNR b KQkq - 1 8,16,T2025-09_691,f6e4,-57,11,f6e4,0.5198,0.6326,0.7422,0.8523,f6e4,f6e4,f6e4,f6e4,0.0,0.8523,0.3325,False
rnbqk2r/ppp2p2/8/3p2pp/1b1Pn3/2N1PPB1/PPQ3PP/R3KBNR b KQkq - 0 10,20,T2025-09_691,e4g3,-40,31,e4g3,0.3267,0.4146,0.4404,0.3516,h5h4,e4g3,e4g3,h5h4,86.0,0.4404,0.0249,False
rnb1k2r/ppp1qp2/8/3p2pp/1b1P4/2N1PPP1/PPQ2KP1/R4BNR b kq - 2 12,24,T2025-09_691,c8e6,-36,51,c8e6,0.089,0.1987,0.2909,0.2687,g5g4,c8e6,c8e6,c7c6,232.0,0.2909,0.1797,False
