fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r4r2/1p1k2Np/p5p1/n7/P4Rpq/1PPQP3/3N2PP/R5K1 b - - 2 28,56,pA80THFn,d7c6,-1986,0,d7c7,0.2256,0.2496,0.2343,0.2258,d7e7,d7c7,d7c7,d7c7,0.0,0.2496,0.0002,False
r4r2/1p5p/pk2N1p1/n7/P2Q1Rpq/1PP1P3/3N2PP/R5K1 b - - 6 30,60,pA80THFn,b6c6,-1995,0,b6c6,1.0,1.0,1.0,1.0,b6c6,b6c6,b6c6,b6c6,0.0,1.0,0.0,False
r4R2/1p5p/p1k1N1p1/n7/P6Q/1PP1P1p1/3N2PP/R5K1 b - - 0 32,64,pA80THFn,a8f8,-1068,82,g3h2,0.6358,0.6224,0.5381,0.4711,a8f8,a8f8,a8f8,a8f8,0.0,0.6358,-0.1647,False
r4R2/1p5p/p1k1N1p1/8/P7/1NP1P3/6PQ/R5K1 b - - 0 34,68,pA80THFn,a8f8,-1995,0,a8d8,0.694,0.7339,0.7178,0.683,a8f8,a8f8,a8f8,a8f8,0.0,0.7339,-0.011,False
rn1qkb1r/1pp2pp1/p2ppn1p/7b/2BPPB2/2N2P2/PPP1N1PP/R2Q1RK1 b kq - 1 8,16,ChULk15l,b7b5,-90,10,f8e7,0.1196,0.1091,0.0872,0.0802,b8c6,f8e7,f8e7,f8e7,3.0,0.1196,-0.0394,False
rn1qk2r/1pp1bpp1/p2ppnbp/3P4/2B1PB2/2N2PN1/PPP3PP/R2Q1RK1 b kq - 0 10,20,ChULk15l,b7b5,-25,58,b7b5,0.0268,0.0157,0.0077,0.0038,e6e5,e6e5,e6e5,e6e5,57.0,0.0268,-0.023,False
rn1qk2r/2p1bpp1/p2p1nbp/1p1Pp3/4P3/1BN1BPN1/PPP3PP/R2Q1RK1 b kq - 1 12,24,ChULk15l,h6h5,-76,5,e8g8,0.0217,0.0174,0.0114,0.0165,e8g8,e8g8,e8g8,b8d7,43.0,0.0217,-0.0052,False
rn1q1rk1/2p1bpp1/p2p1nbp/1p1P4/4PB2/1BN3N1/PPP3PP/R2Q1RK1 b - - 0 14,28,ChULk15l,b8d7,98,25,b8d7,0.2124,0.2568,0.4033,0.6089,b5b4,b5b4,b8d7,b8d7,0.0,0.6089,0.3965,False
r2q1rk1/2p1bpp1/p2p1nbp/1p1PnN2/4PB2/PBN5/1PP3PP/R2Q1RK1 b - - 0 16,32,ChULk15l,g6f5,80,4,d8d7,0.3321,0.378,0.41,0.3827,g6f5,g6f5,g6f5,g6f5,0.0,0.41,0.0506,False
r4rk1/2pqbpp1/3p1nbp/pp1PnN2/4PB2/PBN5/1PP1Q1PP/1R3RK1 b - - 1 18,36,ChULk15l,g6f5,67,9,b5b4,0.2034,0.2882,0.3701,0.4274,a5a4,g6f5,g6f5,g6f5,0.0,0.4274,0.224,False
r4rk1/2pqbpp1/3p1nbp/3PnN2/1p2PB2/1B6/1PP1Q1PP/1R1N1RK1 b - - 1 20,40,ChULk15l,f6e4,175,71,g6f5,0.0169,0.0171,0.0192,0.0223,g6f5,g6f5,g6f5,g6f5,75.0,0.0223,0.0054,False
r3r1k1/2pqbpp1/3p1n1p/3PnP2/1p3B2/1B6/1PP1Q1PP/1R1N1R1K b - - 2 22,44,ChULk15l,d7f5,117,5,e7d8,0.3728,0.3993,0.3625,0.2533,d7f5,d7f5,d7f5,e7f8,56.0,0.3993,-0.1195,False
r2br1k1/2p2pp1/3p1n1p/3Pnq2/1p3B2/1B2N3/1PPQ2PP/1R3R1K b - - 1 24,48,ChULk15l,f5d7,151,0,f5h5,0.1626,0.1663,0.1556,0.1218,f5h5,f5h5,f5h5,f5h5,65.0,0.1663,-0.0408,False
r2br1k1/5pp1/2Pp1n1p/4n2q/1Q3B2/1B2N3/1PP3PP/1R3R1K b - - 0 26,52,ChULk15l,d8a5,-137,3,e5c6,0.0812,0.0648,0.0664,0.0903,e5c6,e5c6,e5c6,d8c7,159.0,0.0903,0.0091,False
r2b2k1/1Q3pp1/2np1n1p/7q/8/1B2B3/1PP3PP/1R3R1K b - - 0 28,56,ChULk15l,a8b8,-485,13,a8b8,0.2287,0.1727,0.1437,0.1112,f6g4,f6g4,f6g4,f6g4,296.0,0.2287,-0.1175,False
3b2k1/5pp1/2Qp1n1p/7q/8/1P2B3/1P4PP/1R3R1K b - - 0 30,60,ChULk15l,h5h4,-592,5,f6g4,0.0018,0.0013,0.0008,0.0007,f6g4,f6g4,f6g4,f6g4,48.0,0.0018,-0.0011,False
3b4/5ppk/3p3p/7q/4Q1n1/1P2B3/1P4PP/1R3R1K b - - 4 32,64,ChULk15l,f7f5,-548,99,f7f5,0.0464,0.0586,0.0919,0.155,g7g6,g7g6,g7g6,g7g6,1450.0,0.155,0.1086,False
8/6pk/3p3p/5pbq/6n1/1P2B1Q1/1P4PP/1R3R1K b - - 3 34,68,ChULk15l,g4e3,-425,49,g4e3,0.3539,0.4322,0.4536,0.4396,g5e3,g4e3,g4e3,g5e3,75.0,0.4536,0.0857,False
rnbq1rk1/p1p1npbp/1p2p1p1/3pP3/3P1P2/2PBBN2/PP4PP/RN1QK2R b KQ - 0 8,16,2TSXD8wy,c8a6,-110,1,c7c5,0.1245,0.1441,0.1618,0.2062,c7c5,c7c5,c7c5,b8d7,63.0,0.2062,0.0817,False
rnbq1rk1/p3npbp/1p2p1p1/3pP3/2pP1P2/2P1BN2/PPBN2PP/R2QK2R b KQ - 1 10,20,2TSXD8wy,b8c6,-219,16,a7a5,0.2136,0.1969,0.2064,0.2713,b6b5,b6b5,b6b5,b8c6,0.0,0.2713,0.0577,False
rnbq1rk1/4npbp/4p1p1/pp1pP3/2pP1P2/2P1BN2/PPBNQ1PP/R4RK1 b - - 1 12,24,2TSXD8wy,b5b4,-103,32,b8c6,0.397,0.4205,0.4026,0.3461,b5b4,b5b4,b5b4,b5b4,0.0,0.4205,-0.0509,False
r2q1rk1/4npbp/b1n1p1p1/pp1pP3/2pP1P2/P1P1BN2/1PBN2PP/R2Q1RK1 b - - 2 14,28,2TSXD8wy,f7f5,-133,3,b5b4,0.0171,0.0122,0.0103,0.0067,b5b4,b5b4,b5b4,b5b4,-1.0,0.0171,-0.0104,False
r2q1rk1/4npbp/b1n1p1p1/3pP3/BppP1P2/2P1BN2/1P1N2PP/R2Q1RK1 b - - 1 16,32,2TSXD8wy,d8b6,6,11,b4c3,0.0521,0.0577,0.0753,0.1374,b4b3,b4b3,b4b3,b4b3,65.0,0.1374,0.0853,False
r2q1rk1/4npbp/b3p1p1/n2pP3/B1pP1P2/2P1BN2/2QN2PP/R4RK1 b - - 2 18,36,2TSXD8wy,d8c7,-50,0,e7f5,0.0166,0.0236,0.0431,0.0984,e7f5,e7f5,e7f5,e7f5,18.0,0.0984,0.0818,False
1r1q1rk1/5pbp/b3p1p1/n2pPn2/B1pP1P2/2P2N2/2QN1BPP/RR4K1 b - - 6 20,40,2TSXD8wy,d8c7,-112,14,d8e7,0.094,0.1399,0.2809,0.4488,b8b1,b8b1,b8b1,d8c7,0.0,0.4488,0.3548,False
1r3rk1/1b2qpbp/4p1p1/nB1pPn2/2pP1P2/2P2N1P/2QN1BP1/RR4K1 b - - 2 22,44,2TSXD8wy,e7c7,-85,29,a5c6,0.0807,0.1064,0.1464,0.1754,a5b3,a5c6,a5c6,a5c6,209.0,0.1754,0.0947,False
1r3rk1/4qpbp/2b1p1p1/3pPn2/2pP1PP1/2P2N1P/2QN1B2/RR4K1 b - - 0 24,48,2TSXD8wy,f5h6,-218,30,f5h6,0.6133,0.7526,0.8809,0.9227,f5h6,f5h6,f5h6,f5h6,0.0,0.9227,0.3094,False
5rk1/1R2qpbp/2b1p1pn/3pP1N1/2pP1PP1/2P4P/2QN1B2/R5K1 b - - 0 26,52,2TSXD8wy,e7b7,-96,47,c6b7,0.394,0.4899,0.6048,0.7362,c6b7,c6b7,e7b7,e7b7,0.0,0.7362,0.3422,False
1r4k1/Rb2qpbp/4p1pn/3pP1N1/2pP1PP1/2P4P/1Q1N1B2/6K1 b - - 3 28,56,2TSXD8wy,e7d7,-166,4,e7c7,0.0517,0.0486,0.0432,0.0354,e7c7,e7c7,e7c7,e7c7,5.0,0.0517,-0.0163,False
1r3bk1/Rbq2p1p/4p1pn/3pP1N1/2pP1PP1/N1P4P/1Q3B2/6K1 b - - 7 30,60,2TSXD8wy,b7a6,0,58,c7c6,0.0081,0.0072,0.0069,0.007,f8a3,f8a3,f8a3,c7c6,126.0,0.0081,-0.0011,True
1r4k1/Rb2bp1p/2q1p1pn/3pP3/2pP1PPB/N1P2N1P/1Q6/6K1 b - - 11 32,64,2TSXD8wy,e7h4,-143,67,e7h4,0.3481,0.3731,0.3818,0.371,e7h4,e7h4,e7h4,e7h4,0.0,0.3818,0.0229,False
1r6/Rb3pkp/2q1p1pn/3pP3/2pP1PP1/N1P2N1P/1Q6/6K1 b - - 2 34,68,2TSXD8wy,c6c8,-118,53,h6g8,0.0322,0.0311,0.0334,0.0388,h6g8,h6g8,h6g8,h6g8,42.0,0.0388,0.0066,False
rnbqkb1r/pp3ppp/4pn2/3p4/3P1B2/2PB1P2/PP2N1PP/RN1QK2R b KQkq - 1 8,16,qBIKhmXX,b8c6,-33,6,f8d6,0.2887,0.2655,0.2563,0.236,f8d6,f8d6,f8d6,f8d6,10.0,0.2887,-0.0527,False
rnb1k2r/pp2qppp/3bpn2/3p4/3P1B2/2PB1P2/PP1NN1PP/R2Q1RK1 b kq - 5 10,20,qBIKhmXX,b8c6,-41,7,b8d7,0.1264,0.1714,0.2441,0.3435,e6e5,e6e5,b8c6,b8c6,0.0,0.3435,0.2171,False
r1b2rk1/pp1nqppp/3bpn2/3p4/3P1B2/1NPB1P2/PP2N1PP/R2QR1K1 b - - 9 12,24,qBIKhmXX,b7b6,-35,4,a7a5,0.0757,0.1229,0.1576,0.1998,e6e5,e6e5,e6e5,e6e5,159.0,0.1998,0.1241,False
r1b2rk1/3nqppp/1p1bpn2/p2p4/P2P1B2/1NPB1PN1/1P4PP/R2QR1K1 b - - 1 14,28,qBIKhmXX,d6f4,536,553,d6f4,0.5265,0.5009,0.4698,0.4144,d6f4,d6f4,d6f4,d6f4,0.0,0.5265,-0.1121,False
rnbq1rk1/pp2ppbp/3p1np1/8/3NPP2/2N1B3/PPP1B1PP/R2QK2R b KQ - 5 8,16,n6LCfN7J,b8c6,-11,18,a7a6,0.4829,0.5639,0.6926,0.8491,b8c6,b8c6,b8c6,b8c6,0.0,0.8491,0.3662,False
rnbq1rk1/4ppbp/p2p1np1/1p6/3NPP2/2N1B3/PPP1B1PP/R2Q1R1K b - - 1 10,20,n6LCfN7J,c8b7,-11,15,b5b4,0.5633,0.6526,0.7708,0.8382,c8b7,c8b7,c8b7,c8b7,0.0,0.8382,0.2749,False
rnbq1rk1/4ppbp/p2p2p1/3N4/1p1NnP2/4BB2/PPP3PP/R2Q1R1K b - - 1 12,24,n6LCfN7J,f7f5,-61,132,c8f5,0.1357,0.1138,0.0933,0.064,c8b7,c8b7,c8b7,c8b7,366.0,0.1357,-0.0717,False
rn1q1rk1/5pbp/pN1pp1p1/5b2/1p1NnPP1/4BB2/PPP4P/R2Q1R1K b - - 1 14,28,n6LCfN7J,f5g4,-52,280,d8b6,0.0247,0.0277,0.0298,0.0284,d8b6,d8b6,d8b6,d8b6,282.0,0.0298,0.0037,True
rn3rk1/5pNp/pq1pp1p1/2n5/1p3PP1/4BB2/PPP4P/R2Q1R1K b - - 0 16,32,n6LCfN7J,a8a7,-392,0,a8a7,0.146,0.1455,0.1137,0.0836,g8g7,g8g7,g8g7,g8g7,113.0,0.146,-0.0624,False
1n3rk1/r4pNp/pq1p2p1/2n1P3/1p1B2P1/5B2/PPP4P/R2Q1R1K b - - 0 18,36,n6LCfN7J,d6e5,-399,26,g8g7,0.27,0.3179,0.3676,0.39,g8g7,g8g7,g8g7,g8g7,196.0,0.39,0.12,False
1n3r2/r5kp/pq1P1pp1/2n3P1/1p1B4/5B2/PPP4P/R2Q1R1K b - - 0 20,40,n6LCfN7J,a7f7,-515,19,b8d7,0.1625,0.205,0.2382,0.2894,b6d6,b6d6,b6d6,b6d6,42.0,0.2894,0.1269,False
5r2/r5kp/pq1P1np1/2nB4/1p1B4/8/PPP4P/R2Q1R1K b - - 1 22,44,n6LCfN7J,b6d6,-240,323,b6d6,0.715,0.7694,0.804,0.8161,b6d6,b6d6,b6d6,b6d6,0.0,0.8161,0.1011,False
5r2/3r2kp/p2q1Bp1/2nB4/1p6/5R2/PPP4P/R2Q3K b - - 0 24,48,n6LCfN7J,f8f6,30,593,f8f6,0.9614,0.9801,0.989,0.9905,f8f6,f8f6,f8f6,f8f6,0.0,0.9905,0.0291,False
8/3r3p/p2q1kp1/2nB4/1p6/5Q2/PPP4P/R6K b - - 1 26,52,n6LCfN7J,f6g7,0,120,f6g7,0.7882,0.8669,0.9092,0.9166,f6g7,f6g7,f6g7,f6g7,0.0,0.9166,0.1284,False
8/3r2kp/p4qp1/2nB4/1p6/4Q3/PPP4P/3R3K b - - 5 28,56,n6LCfN7J,c5a4,45,8,c5b7,0.1687,0.1497,0.1208,0.0954,f6b2,d7e7,d7e7,d7e7,465.0,0.1687,-0.0733,False
8/1n1r2kp/p5p1/3B4/1p1R4/8/PPP4P/5qQK b - - 9 30,60,n6LCfN7J,f1g1,0,0,f1g1,0.407,0.5832,0.6752,0.6983,f1g1,f1g1,f1g1,f1g1,0.0,0.6983,0.2913,False
8/1n1r2kp/6p1/p2B4/1pPR4/8/PP5P/6K1 b - c3 0 32,64,n6LCfN7J,b7c5,2,6,b4c3,0.4483,0.4055,0.3419,0.2907,b7c5,b7c5,b4c3,b4c3,2.0,0.4483,-0.1576,False
8/3r2kp/6p1/p1nB4/2PR4/8/P6P/6K1 b - - 0 34,68,n6LCfN7J,c5a6,24,16,c5e6,0.0145,0.0122,0.011,0.0108,a5a4,g7f6,g7f6,g7f6,24.0,0.0145,-0.0037,False
r1bqk2r/pp2ppbp/2np1np1/8/2PNP3/2N1B3/PP2BPPP/R2QK2R b KQkq - 3 8,16,4FwEC5D1,e8g8,-61,8,a7a6,0.771,0.8029,0.8238,0.8396,e8g8,e8g8,e8g8,e8g8,0.0,0.8396,0.0686,False
r2qk2r/1p1bppbp/p1np1np1/8/2PNP3/2N1BP2/PP2B1PP/R2Q1RK1 b kq - 0 10,20,4FwEC5D1,c6d4,-63,14,a8c8,0.0579,0.0352,0.0171,0.0137,e8g8,e8g8,e8g8,e8g8,9.0,0.0579,-0.0442,False
2rq1rk1/1p1bppbp/p1Np1np1/8/2P1P3/2N1BP2/PP1QB1PP/R4RK1 b - - 0 12,24,4FwEC5D1,d7c6,-70,10,c8c6,0.6736,0.7469,0.7907,0.8357,d7c6,d7c6,d7c6,d7c6,0.0,0.8357,0.1621,False
5rk1/1p1bppbp/pqrp1npB/8/2P1P3/2N2P2/PP1QB1PP/R4R1K b - - 3 14,28,4FwEC5D1,g7h6,145,171,f8c8,0.1655,0.09,0.0598,0.0747,f8c8,f8c8,f8c8,f8c8,214.0,0.1655,-0.0908,False
2r5/1p1bppkp/pqrp1np1/8/2P1P3/1PN2P2/P2QB1PP/R4R1K b - - 0 16,32,4FwEC5D1,c6c7,-39,12,b6d8,0.0255,0.0289,0.0286,0.0229,c6c5,c6c5,c6c5,d7e6,98.0,0.0289,-0.0026,False
2rq4/1p1b1pkp/p1rppNp1/8/2P1P3/1P3P2/P2QB1PP/R4R1K b - - 0 18,36,4FwEC5D1,d8f6,-23,58,g7f6,0.8233,0.8519,0.829,0.7689,d8f6,d8f6,d8f6,d8f6,0.0,0.8519,-0.0544,False
2r5/1p1bqp1p/p1rppkp1/8/2P1PP2/1P6/P2QB1PP/3R1R1K b - - 0 20,40,4FwEC5D1,f6g7,-93,209,f6g7,0.7966,0.8949,0.9366,0.9437,f6g7,f6g7,f6g7,f6g7,0.0,0.9437,0.1471,False
2r5/3bqpkp/p1rpp1p1/1p2P3/2P2P2/1P3B2/P2Q2PP/3R1R1K b - - 0 22,44,4FwEC5D1,d6d5,-43,259,c6c5,0.4237,0.469,0.529,0.6087,d6d5,d6d5,d6d5,d6d5,0.0,0.6087,0.185,False
2r5/3b1pkp/p2Ppqp1/1Pr5/5P2/1P3B2/P2Q2PP/3R1R1K b - - 0 24,48,4FwEC5D1,c5c2,-48,34,d7b5,0.0441,0.0324,0.0279,0.0285,a6b5,a6b5,a6b5,a6b5,60.0,0.0441,-0.0156,False
2r5/3b1pkp/p2Ppqp1/2r5/3Q1P2/1P3B2/P5PP/3RR2K b - - 3 26,52,4FwEC5D1,f6d4,-27,61,f6d4,0.7171,0.7856,0.8165,0.7979,f6d4,f6d4,f6d4,f6d4,0.0,0.8165,0.0808,False
2r5/1B1b1pkp/p2Pp1p1/8/3R1P2/1P6/P1r3PP/4R2K b - - 2 28,56,4FwEC5D1,c8b8,12,0,c8c3,0.1735,0.2252,0.2724,0.314,c2c1,c2c1,c2c1,c8b8,0.0,0.314,0.1405,False
8/3b1pkp/3Pp1p1/8/2BR1P2/1Pr5/r5PP/4R2K b - - 1 30,60,4FwEC5D1,a2b2,6,6,c3c2,0.0672,0.0797,0.0924,0.0907,c3c2,c3c2,c3c2,c3c2,6.0,0.0924,0.0235,False
5k2/3b1p1p/3Pp1p1/8/2BR1P2/1P5P/r1r3P1/6RK b - - 0 32,64,4FwEC5D1,c2b2,14,2,c2d2,0.0256,0.0259,0.0235,0.0172,f8e8,f8e8,f8e8,f8e8,14.0,0.0259,-0.0084,False
5k2/3b1p1p/3Pp1p1/8/2B2P2/1P5P/3r2P1/R6K b - - 1 34,68,4FwEC5D1,d7c6,9,10,d7c6,0.0276,0.033,0.0523,0.0876,d2d6,d2d6,d2d6,d2d6,11.0,0.0876,0.06,False
r1bq1rk1/pppp1pp1/2n2n1p/4p3/2B1P3/2NPP3/PPP1N1PP/R2Q1RK1 b - - 2 8,16,ck6pAc5h,c6a5,20,14,f6g4,0.0277,0.0687,0.1666,0.2133,d7d6,d7d6,d7d6,d7d6,32.0,0.2133,0.1856,False
r1b2rk1/pppp1pp1/2n4p/4p3/2B1P1nq/2NPPR1P/PPP1N1P1/R2Q2K1 b - - 0 10,20,ck6pAc5h,g4f6,-64,252,g4f6,0.4671,0.6455,0.7666,0.7998,g4f6,g4f6,g4f6,g4f6,0.0,0.7998,0.3327,False
r1b1nrk1/pppp1pp1/2n4p/3Np3/2B1P2q/3PPR1P/PPP1N1P1/R4QK1 b - - 4 12,24,ck6pAc5h,c6a5,-27,169,c6a5,0.0598,0.0754,0.1402,0.2059,d7d6,d7d6,d7d6,d7d6,328.0,0.2059,0.1461,False
r1b1nrk1/ppppNpp1/7p/n3p2q/2B1P3/3PPRPP/PPP1N3/R4QK1 b - - 2 14,28,ck6pAc5h,g8h8,-580,12,g8h7,0.7675,0.8134,0.8135,0.7287,g8h8,g8h8,g8h8,g8h8,0.0,0.8135,-0.0388,False
r1b1nR2/ppppN1pk/7p/4p2q/2n1P3/3PP1PP/PPP1N3/R4QK1 b - - 0 16,32,ck6pAc5h,e8f6,-611,1385,c4e3,0.0533,0.0597,0.067,0.0774,c4e3,c4e3,c4e3,c4e3,1386.0,0.0774,0.0241,False
r1b1nQ1k/ppppN1p1/7p/4p2q/4P3/3Pn1PP/PPP1N3/R5K1 b - - 1 18,36,ck6pAc5h,h8h7,-1999,0,h8h7,1.0,1.0,1.0,1.0,h8h7,h8h7,h8h7,h8h7,0.0,1.0,0.0,False
rn1q1rk1/pp3ppp/2pbbn2/8/3P4/2N1BP2/PPPQ2PP/R3KBNR b KQ - 5 8,16,Nn0m9Yxk,b8d7,-40,21,b7b5,0.2061,0.1635,0.1448,0.1134,f8e8,f8e8,f8e8,f8e8,28.0,0.2061,-0.0927,False
rn1q1rk1/5ppp/2pbbn2/pp6/3P4/P1N1BP2/1PPQ2PP/2KR1BNR b - - 1 10,20,Nn0m9Yxk,b5b4,246,176,b8d7,0.7723,0.8183,0.785,0.6653,b5b4,b5b4,b5b4,b5b4,0.0,0.8183,-0.107,False
r2q1rk1/3n1ppp/2pbbn2/p7/1P1P2P1/2N1BP2/1PPQ3P/2KR1BNR b - - 0 12,24,Nn0m9Yxk,a5b4,527,191,a5b4,0.961,0.9558,0.959,0.968,a5b4,a5b4,a5b4,a5b4,0.0,0.968,0.007,False
3q1rk1/3n1ppp/2pbbn2/8/1p1P2P1/2P1BP2/1P1Q3P/rNKR1BNR b - - 0 14,28,Nn0m9Yxk,e6a2,637,12,e6a2,0.4471,0.4914,0.5355,0.6524,e6a2,e6a2,e6a2,e6a2,0.0,0.6524,0.2053,False
5rk1/3n1ppp/2pb1n2/q7/1p1P2P1/2PBBP2/bP1QN2P/rNKR3R b - - 4 16,32,Nn0m9Yxk,f6d5,468,11,f6d5,0.0694,0.0753,0.0963,0.1491,b4c3,b4c3,b4c3,b4c3,23.0,0.1491,0.0797,False
5rk1/3n1ppp/2pb4/q7/1pPP2P1/3BQP2/bP2N2P/rNKR3R b - - 0 18,36,Nn0m9Yxk,d7f6,430,89,a2b1,0.0421,0.0482,0.0584,0.0802,a2b1,a2b1,b4b3,b4b3,168.0,0.0802,0.0381,False
5rk1/3n1ppp/2pb4/q7/2PP2P1/1pN1QP2/1P5P/rBKR3R b - - 1 20,40,Nn0m9Yxk,d7b6,332,63,d7b6,0.0903,0.0844,0.0834,0.0848,d6b4,d6b4,d6b4,d6b4,292.0,0.0903,-0.0055,False
5rk1/5ppp/2pb4/q1P5/2nP2P1/1pNQ1P2/1P5P/rBKR3R b - - 2 22,44,Nn0m9Yxk,d6f4,684,107,g7g6,0.7833,0.8565,0.8877,0.8918,d6f4,d6f4,d6f4,d6f4,0.0,0.8918,0.1085,False
5rk1/5p1p/2p3p1/q1P5/2QP1bP1/1pN2P2/1P1R3P/rBK4R b - - 2 24,48,Nn0m9Yxk,f8e8,-181,5,f8e8,0.1184,0.153,0.2148,0.2638,f4d2,f4d2,f4d2,a1b1,169.0,0.2638,0.1454,False
6k1/5p1p/2p3p1/q1P5/3P1bP1/1QN2P2/1P1Rr2P/rBKR4 b - - 2 26,52,Nn0m9Yxk,e2d2,-53,146,a1b1,0.0702,0.0714,0.0632,0.0493,f4d2,f4d2,f4d2,f4d2,250.0,0.0714,-0.0209,False
6k1/5p1p/2p3p1/2P5/3P1bP1/1Q3P2/1PKRr2P/qN1R4 b - - 2 28,56,Nn0m9Yxk,f4d2,-475,90,f4d2,0.3993,0.3349,0.2023,0.0984,f4d2,f4d2,e2h2,e2h2,230.0,0.3993,-0.3009,False
q5k1/5p1p/2p3p1/2P5/2QP2P1/5P2/1PKNr2P/3R4 b - - 2 30,60,Nn0m9Yxk,e2h2,-476,23,e2h2,0.8743,0.9001,0.924,0.9322,e2h2,e2h2,e2h2,e2h2,0.0,0.9322,0.0579,False
4R1k1/5p1p/2p3p1/q1P5/2QP2P1/5P2/1PKN3r/8 b - - 3 32,64,Nn0m9Yxk,g8g7,-506,0,g8g7,1.0,1.0,1.0,1.0,g8g7,g8g7,g8g7,g8g7,0.0,1.0,0.0,False
4R3/5pkp/2p3p1/1qPP4/6P1/2Q2P2/1PKN3r/8 b - - 0 34,68,Nn0m9Yxk,g7h6,-721,206,g7h6,0.7812,0.7816,0.7648,0.7236,g7h6,g7h6,g7h6,g7h6,0.0,0.7816,-0.0576,False
r1bq1rk1/ppp1bppp/2np1n2/8/3NP3/2N1BP2/PPPQ2PP/R3KB1R b KQ - 2 8,16,J021OQFn,d6d5,-30,6,c6d4,0.1231,0.0751,0.0382,0.0562,c6d4,c6d4,c6d4,a7a6,132.0,0.1231,-0.0669,False
r2q1rk1/ppp1bppp/3pbn2/8/3BP3/5P2/PPPQN1PP/R3KB1R b KQ - 2 10,20,J021OQFn,c7c5,112,45,f6d7,0.4469,0.5637,0.538,0.4305,c7c5,c7c5,c7c5,c7c5,0.0,0.5637,-0.0164,False
r2q1rk1/pppn1ppp/3pN3/6b1/3BP3/5P2/PPPQ2PP/R3KB1R b KQ - 0 12,24,J021OQFn,g5d2,600,605,f7e6,0.8187,0.9243,0.9519,0.9541,g5d2,g5d2,g5d2,g5d2,0.0,0.9541,0.1354,False
r2q1rk1/pppn2pp/3pp3/8/4P3/4QP2/PPP3PP/R3KB1R b KQ - 0 14,28,J021OQFn,d8h4,10,4,e6e5,0.1081,0.1193,0.1575,0.1924,e6e5,e6e5,e6e5,d8f6,8.0,0.1924,0.0843,False
r2q1r1k/pppn2pp/3p4/4p3/2B1P3/4QP2/PPP3PP/2KR3R b - - 3 16,32,J021OQFn,d8e7,15,3,a7a6,0.018,0.0174,0.0241,0.0883,d7c5,d7c5,d7b6,d7b6,37.0,0.0883,0.0703,False
r2q1r1k/1pp3pp/p2p4/2n1p3/4P3/4QP1B/PPP3PP/2KR3R b - - 3 18,36,J021OQFn,b7b5,13,4,b7b5,0.2981,0.3564,0.3414,0.2796,b7b5,b7b5,b7b5,b7b5,0.0,0.3564,-0.0185,False
r2q1r1k/2p3pp/3p4/ppn1p3/4P3/4QP1B/PPPR2PP/2KR4 b - - 1 20,40,J021OQFn,b5b4,81,7,d8b8,0.4458,0.4449,0.3828,0.2194,b5b4,b5b4,b5b4,d8e7,-5.0,0.4458,-0.2264,False
rq3r1k/2p3pp/3p4/p1n1p3/1p2PP2/4Q1PB/PPPR3P/2KR4 b - - 0 22,44,J021OQFn,b8e8,-13,24,e5f4,0.0191,0.0226,0.0342,0.0682,e5f4,e5f4,e5f4,e5f4,20.0,0.0682,0.0491,False
rq3r1k/2p3pp/3p4/2n5/pp2PP2/4Q2B/PPP3RP/2KR4 b - - 1 24,48,J021OQFn,b4b3,10,30,b4b3,0.7244,0.7755,0.8169,0.7916,b4b3,b4b3,b4b3,b4b3,0.0,0.8169,0.0672,False
rq3r1k/2p3pp/3p4/2n5/3QPP2/1p5B/PP4RP/2KR4 b - - 1 26,52,J021OQFn,f8f6,143,27,f8f7,0.0096,0.0104,0.0128,0.0212,b3a2,b3a2,b3a2,b3a2,2142.0,0.0212,0.0116,True
rq5k/2p2rpp/3pB3/8/3QPP2/Pp6/1P4RP/2KR4 b - - 0 28,56,J021OQFn,b8f8,-540,16,f7e7,0.0087,0.0095,0.011,0.0137,f7e7,f7e7,f7e7,f7e7,-5.0,0.0137,0.005,False
rq5k/4r1pp/3pB3/2p5/4PP2/PpQ5/1P4RP/2K3R1 b - - 1 30,60,J021OQFn,d6d5,-513,53,b8c7,0.0301,0.0169,0.0122,0.0092,b8f8,b8f8,b8f8,b8f8,109.0,0.0301,-0.0209,True
5r1k/2q1r1pp/3p4/2pB1P2/4P3/PpQ5/1P4RP/2K3R1 b - - 0 32,64,J021OQFn,e7e5,-575,33,f8f6,0.0686,0.0676,0.0683,0.0655,c5c4,f8b8,f8b8,f8b8,1046.0,0.0686,-0.0031,False
rnb1k2r/pp3ppp/3qpn2/2b5/2B5/5N2/PPPN1PPP/R1BQ1RK1 b kq - 5 8,16,ADNyZHJd,c8d7,-43,1,e8g8,0.0122,0.0138,0.014,0.0087,e8g8,e8g8,e8g8,e8g8,1.0,0.014,-0.0035,False
rnb2rk1/1p3ppp/p2qpn2/2b5/2B5/5N2/PPPNQPPP/R1BR2K1 b - - 1 10,20,ADNyZHJd,d6e7,-52,1,d6c7,0.0497,0.0997,0.1524,0.1605,b7b5,d6b6,d6c7,d6c7,4.0,0.1605,0.1108,False
