fen,ply,game_id,engine_best,best_cp,engine_margin,played_move,p_engine_move_1100,p_engine_move_1400,p_engine_move_1700,p_engine_move_2000,human_top_1100,human_top_1400,human_top_1700,human_top_2000,human_cost_cp,p_max,p_slope,machine_unique
r1br2k1/1p2bppp/p3p3/2P5/1n1P4/1N3N1P/P3BPP1/R4RK1 b - - 1 16,32,VRb3HLdd,b4c6,24,0,a6a5,0.0433,0.0652,0.0721,0.0656,b4c2,b4c2,e7f6,e7f6,38.0,0.0721,0.0223,False
r1br2k1/1p2bppp/4p3/pBPn4/3P4/PN3N1P/5PP1/R4RK1 b - - 2 18,36,VRb3HLdd,a5a4,47,23,d5c3,0.1314,0.1543,0.1771,0.2353,d5c3,d5c3,d5c3,c8d7,31.0,0.2353,0.1039,False
r1br2k1/1p2bppp/4p3/pPP5/3P4/1N3N1P/5PP1/R4RK1 b - - 0 20,40,VRb3HLdd,a5a4,60,97,a5a4,0.6426,0.7155,0.7745,0.8055,a5a4,a5a4,a5a4,a5a4,0.0,0.8055,0.1629,False
r2r2k1/1p1bbppp/1P2p3/2P5/p2P4/5N1P/3N1PP1/R4RK1 b - - 0 22,44,VRb3HLdd,d7c6,178,11,d7c6,0.2108,0.3081,0.4307,0.5386,d7b5,d7b5,d7c6,d7c6,0.0,0.5386,0.3278,False
r2r2k1/1p3ppp/1Pb1pb2/2P5/p1NP4/R4N1P/5PP1/5RK1 b - - 4 24,48,VRb3HLdd,c6f3,251,23,f6d4,0.3051,0.3492,0.3762,0.3989,f6d4,f6d4,f6d4,f6d4,27.0,0.3989,0.0938,False
r5k1/1p3ppp/1Pb1p3/2P5/p1Nr4/R6P/5PP1/2R3K1 b - - 1 26,52,VRb3HLdd,f7f6,236,26,f7f6,0.0262,0.0329,0.0414,0.0605,c6d5,c6d5,c6d5,a8d8,236.0,0.0605,0.0343,False
r4k2/1p4pp/1Pb1pp2/2P5/p1Nr4/R4P1P/5KP1/2R5 b - - 2 28,56,VRb3HLdd,f8e8,241,3,f8e7,0.0024,0.0025,0.0025,0.0031,c6b5,c6b5,f8e7,f8e7,-13.0,0.0031,0.0007,False
r7/1p2k1pp/1Pb2p2/2P1p3/p1Nr4/R3KP1P/2R3P1/8 b - - 1 30,60,VRb3HLdd,e7d7,291,16,e7e6,0.0048,0.0044,0.0041,0.0046,e7e6,e7e6,e7e6,e7e6,10.0,0.0048,-0.0002,False
r7/1p4pp/1PbRkp2/2P1p3/p1r5/R3KP1P/6P1/8 b - - 1 32,64,VRb3HLdd,e6f7,622,2,e6e7,0.1078,0.1176,0.1103,0.0989,e6e7,e6e7,e6e7,e6e7,-29.0,0.1176,-0.0089,False
3r4/1p2k1pp/1PbR1p2/2P1p3/p1r5/3RKPPP/8/8 b - - 2 34,68,VRb3HLdd,d8d6,692,40,d8d6,0.6499,0.7116,0.749,0.7205,d8d6,d8d6,d8d6,d8d6,0.0,0.749,0.0706,False
rn1qkb1r/p1p2ppp/1pb1pn2/8/2QP4/5NP1/PP2PPBP/RNB2RK1 b kq - 0 8,16,9YU9Gj2H,f8e7,-113,3,c6d5,0.0967,0.1409,0.2238,0.3207,c6d5,c6d5,c6d5,f8e7,0.0,0.3207,0.224,False
r2qkb1r/p1pn1ppp/1p2pn2/3b4/3P4/2N2NP1/PPQ1PPBP/R1B2RK1 b kq - 4 10,20,9YU9Gj2H,d5b7,-145,74,d5b7,0.2263,0.4086,0.5832,0.8188,d5b7,d5b7,d5b7,d5b7,0.0,0.8188,0.5925,False
r2qk2r/pbpn1ppp/1p2pn2/4P3/1b1P4/2N2NP1/PPQ2PBP/R1B2RK1 b kq - 0 12,24,9YU9Gj2H,f6d5,-224,41,b4c3,0.4739,0.5763,0.5942,0.5547,f6d5,f6d5,f6d5,f6d5,0.0,0.5942,0.0808,False
r2qk2r/pbpn1pPp/1p2p3/8/1b1P4/5NP1/PPQ2PBP/R1B2RK1 b kq - 0 14,28,9YU9Gj2H,h8g8,-523,128,h8g8,0.9859,0.9941,0.9968,0.9982,h8g8,h8g8,h8g8,h8g8,0.0,0.9982,0.0123,False
r2qk1r1/pbp2pP1/1p2pn1Q/8/1b1P4/5NP1/PP3PBP/R1B2RK1 b q - 2 16,32,9YU9Gj2H,f6g4,-455,35,f6g4,0.3199,0.258,0.1879,0.155,f6g4,d8e7,d8e7,d8e7,196.0,0.3199,-0.1649,False
r2qk1r1/pbp2pP1/1p2pn2/8/1b1P4/5NP1/PPQ2PBP/R1B2RK1 b q - 6 18,36,9YU9Gj2H,b4e7,-363,6,b4d6,0.0018,0.003,0.0044,0.0052,g8g7,g8g7,g8g7,g8g7,71.0,0.0052,0.0034,False
r2qk3/pbp2pr1/1p1bpn2/6B1/3P4/5NP1/PPQ2PBP/2R2RK1 b q - 1 20,40,9YU9Gj2H,e8e7,-340,23,d6e7,0.011,0.01,0.0109,0.0137,b7f3,g7g5,g7g5,g7g5,87.0,0.0137,0.0027,False
r2qk3/pbp2pr1/1p2pb2/8/3P4/5NP1/PPQ2PBP/2RR2K1 b q - 1 22,44,9YU9Gj2H,a8c8,-285,19,c7c6,0.2589,0.35,0.4414,0.5091,a8c8,a8c8,a8c8,a8c8,0.0,0.5091,0.2502,False
2rqk3/pb3pr1/1pB1pb2/4N3/3P4/6P1/PPQ2P1P/2RR2K1 b - - 0 24,48,9YU9Gj2H,b7c6,-414,11,b7c6,0.7914,0.7276,0.6481,0.5146,b7c6,b7c6,b7c6,b7c6,0.0,0.7914,-0.2768,False
2r1k3/p4pr1/1pNqpb2/8/Q2P4/6P1/PP3P1P/2RR2K1 b - - 2 26,52,9YU9Gj2H,e8f8,-401,77,e8f8,0.5005,0.7061,0.8308,0.8794,e8f8,e8f8,e8f8,e8f8,0.0,0.8794,0.3789,False
5k2/p4pr1/1p1qpb2/4N3/Q2P4/6P1/PP3P1P/2R3K1 b - - 0 28,56,9YU9Gj2H,f6e5,-452,19,f6e5,0.5173,0.5087,0.4864,0.433,f6e5,f6e5,f6e5,f6e5,0.0,0.5173,-0.0843,False
5k2/Q4pr1/1p2p3/4q3/8/6P1/PP3P1P/2R3K1 b - - 0 30,60,9YU9Gj2H,f8g8,-416,3,f8g8,0.2291,0.3152,0.3897,0.4044,e5b2,e5b2,f8g8,f8g8,0.0,0.4044,0.1753,False
8/5prk/1Q2p3/4q3/P7/6P1/1P3P1P/2R3K1 b - - 0 32,64,9YU9Gj2H,g7g4,-457,42,g7g4,0.0352,0.0365,0.0414,0.0516,f7f5,f7f5,f7f5,f7f5,35.0,0.0516,0.0164,False
8/5p1k/2Q1p3/4q3/P2r4/1P4P1/5P1P/2R3K1 b - - 2 34,68,9YU9Gj2H,h7g6,-435,24,d4d2,0.0221,0.0206,0.0178,0.0197,e5e2,e5e2,d4d2,d4d2,43.0,0.0221,-0.0024,False
rnbqkb1r/1p3p1p/p3pp2/2p5/P1pPP3/2N2N2/1P3PPP/R2QKB1R b KQkq - 0 8,16,YRbJGH20,c5d4,145,70,c5d4,0.2974,0.4022,0.5337,0.5623,b8c6,c5d4,c5d4,c5d4,0.0,0.5623,0.2649,False
rnb1kb1r/1p3p1p/p3pp2/8/P1pNP3/2N5/1P3PPP/R3KB1R b KQkq - 0 10,20,YRbJGH20,f8c5,121,6,f8c5,0.1286,0.1384,0.142,0.1097,e6e5,f8b4,f8b4,f8b4,19.0,0.142,-0.0189,False
rnb4r/1p2kp1p/p3pp2/2b5/P1B1P3/2N5/1PN2PPP/R3K2R b KQ - 0 12,24,YRbJGH20,h8d8,128,6,h8d8,0.107,0.0498,0.021,0.0138,b8c6,b8c6,b8c6,b8c6,5.0,0.107,-0.0932,False
r1br4/1p2kp1p/p1n1pp2/2b5/P1B1P3/2N5/1PN2PPP/3R1RK1 b - - 4 14,28,YRbJGH20,c8d7,158,48,d8d1,0.1151,0.1838,0.2741,0.4132,d8d1,d8d1,c8d7,c8d7,0.0,0.4132,0.2981,False
r7/1p1bkp1p/p1n1pp2/2b5/P3P3/2N5/BPN2PPP/3R2K1 b - - 2 16,32,YRbJGH20,a8c8,154,2,c6e5,0.0356,0.0394,0.0468,0.0865,a8d8,a8d8,a8d8,a8d8,19.0,0.0865,0.0509,False
r7/1p2kp1p/p1b1pp2/2b1n3/P3P3/2N4P/BPN2PP1/3R1K2 b - - 2 18,36,YRbJGH20,h7h5,129,11,a8d8,0.0222,0.0242,0.018,0.0142,b7b5,a8d8,a8d8,a8d8,94.0,0.0242,-0.008,False
3k4/1p3p1p/p1b1pp2/2b1n3/P3P3/2N4P/BPN1KPP1/8 b - - 1 20,40,YRbJGH20,c6d7,36,1,c6d7,0.0053,0.005,0.0043,0.0049,b7b5,b7b5,d8e7,d8e7,28.0,0.0053,-0.0004,False
3k4/1p1bbp1p/p3pp2/4n3/PP2PP2/2N4P/B1N1K1P1/8 b - - 0 22,44,YRbJGH20,e5c6,33,19,e5c6,0.5904,0.6111,0.64,0.6686,e5c6,e5c6,e5c6,e5c6,0.0,0.6686,0.0782,False
3k4/1p1bbp1p/p3pp2/1P6/PN2PP2/2N4P/B3K1P1/8 b - - 0 24,48,YRbJGH20,e7b4,35,242,e7b4,0.6836,0.8629,0.9472,0.9762,e7b4,e7b4,e7b4,e7b4,0.0,0.9762,0.2926,False
3k4/3b1p1p/p3pp2/8/Pb2PP2/7P/B3K1P1/3N4 b - - 1 26,52,YRbJGH20,d7a4,267,95,d7a4,0.9182,0.9408,0.958,0.9689,d7a4,d7a4,d7a4,d7a4,0.0,0.9689,0.0507,False
3k4/5p1p/4pp2/p7/bbN1PP2/7P/B3K1P1/8 b - - 1 28,56,YRbJGH20,a4c6,300,13,d8e7,0.042,0.0431,0.0458,0.0536,a4b5,a4b5,a4b5,a4b5,51.0,0.0536,0.0116,False
8/4kp1p/4pp2/pb6/1bNKPP2/7P/B5P1/8 b - - 5 30,60,YRbJGH20,h7h5,271,21,a5a4,0.0382,0.0505,0.0661,0.07,a5a4,a5a4,a5a4,a5a4,21.0,0.07,0.0318,False
8/4kp2/4pp2/1b3P1p/pbNKP1P1/7P/B7/8 b - - 0 32,64,YRbJGH20,h5h4,269,2,h5g4,0.1041,0.0949,0.0889,0.0898,h5g4,h5g4,h5g4,h5g4,19.0,0.1041,-0.0143,False
8/4kp2/5p2/1b1KpP2/pbN1P1P1/8/B7/8 b - - 1 34,68,YRbJGH20,e7f8,304,25,e7f8,0.0275,0.0247,0.0197,0.0177,e7d7,a4a3,a4a3,e7d7,-35.0,0.0275,-0.0098,False
r1b1k1r1/ppppn1pp/5q2/2b1pP2/4N3/3P1N2/PPP2PPP/R1BQK2R b KQq - 4 8,16,Fi6uYEdG,f6b6,-386,21,c5f2,0.2154,0.37,0.512,0.6505,f6f5,f6b6,f6b6,f6b6,0.0,0.6505,0.4351,False
r1b1k1r1/pppp2pp/5q2/4pn2/8/3P1N2/PPP2NPP/R1BQ1RK1 b q - 1 10,20,Fi6uYEdG,d7d6,-472,27,d7d6,0.3472,0.4885,0.5048,0.4566,d7d6,d7d6,d7d6,d7d6,0.0,0.5048,0.1094,False
r1b1k1r1/ppp3pp/3pq3/4pnB1/8/3P1N2/PPPQ1NPP/R4RK1 b q - 3 12,24,Fi6uYEdG,h7h6,-382,41,h7h6,0.5544,0.6108,0.7012,0.7965,h7h6,h7h6,h7h6,h7h6,0.0,0.7965,0.2421,False
r3k1r1/pppb2p1/3pq2p/4pn2/5B2/3P1N2/PPPQ1NPP/4RRK1 b q - 3 14,28,Fi6uYEdG,e8c8,-299,63,e8c8,0.5494,0.6318,0.6426,0.6132,e8c8,e8c8,e8c8,e8c8,0.0,0.6426,0.0638,False
2kr2r1/Bppb4/3pq2p/4pnp1/8/3P1N2/PPPQ1NPP/4RRK1 b - - 0 16,32,Fi6uYEdG,d7c6,-151,32,d7c6,0.0681,0.0692,0.0632,0.0771,g5g4,g5g4,g5g4,g5g4,127.0,0.0771,0.009,False
2k2rr1/Bpp5/2bpq2p/4pnp1/4N3/3P1N2/PPP1Q1PP/4RRK1 b - - 4 18,36,Fi6uYEdG,b7b6,-150,35,f5h4,0.2135,0.4003,0.5116,0.5516,g5g4,b7b6,b7b6,b7b6,0.0,0.5516,0.3381,False
2k2Rr1/Bpp5/2b1q2p/3pp1p1/4N2n/3P4/PPPNQ1PP/4R1K1 b - - 0 20,40,Fi6uYEdG,g8f8,-346,436,g8f8,0.9945,0.9971,0.998,0.9979,g8f8,g8f8,g8f8,g8f8,0.0,0.998,0.0034,False
2k2rq1/Bpp5/2b4p/2Npp1p1/6Qn/3P4/PPPN2PP/4R1K1 b - - 3 22,44,Fi6uYEdG,f8f5,-394,66,c8d8,0.1558,0.152,0.1431,0.1528,h4f5,h4f5,h4f5,h4f5,85.0,0.1558,-0.003,False
5Nq1/Bpp1k3/2b4p/3pp1p1/6Qn/3P4/PPPN2PP/4R1K1 b - - 0 24,48,Fi6uYEdG,e7f8,-698,56,e7f8,0.2613,0.2206,0.1858,0.1631,g8f8,g8f8,g8f8,g8f8,306.0,0.2613,-0.0982,False
6q1/Bpp3k1/2b4p/3pp1p1/6Qn/3P1N2/PPP3PP/5RK1 b - - 3 26,52,Fi6uYEdG,h4f3,-627,65,h4f3,0.4571,0.5071,0.4804,0.398,h4f3,h4f3,h4f3,h4f3,0.0,0.5071,-0.0591,False
6q1/Bpp3k1/2b2Q1p/4p1p1/3p4/3P4/PPP3PP/5RK1 b - - 1 28,56,Fi6uYEdG,g7h7,-776,0,g7h7,1.0,1.0,1.0,1.0,g7h7,g7h7,g7h7,g7h7,0.0,1.0,0.0,False
r1bq1rk1/ppp1bppp/3p1n2/4p1N1/2BnP2P/2NP1P2/PPP3P1/R1BQK2R b KQ - 0 8,16,OQXfdYL1,c7c6,200,11,c8e6,0.1301,0.1523,0.1961,0.293,h7h6,h7h6,h7h6,h7h6,-5.0,0.293,0.1629,False
r2q1rk1/ppp1b1pp/3ppn2/1N2p1N1/3nP2P/3P1P2/PPP3P1/R1BQK2R b KQ - 1 10,20,OQXfdYL1,d4b5,197,151,d4b5,0.8107,0.8068,0.7609,0.6346,d4b5,d4b5,d4b5,d4b5,0.0,0.8107,-0.1761,False
r4Nk1/pppqb1pp/3p1n2/1n2p3/4P2P/3P1P2/PPP3P1/R1BQK2R b KQ - 0 12,24,OQXfdYL1,a8f8,193,6,a8f8,0.6705,0.8892,0.9486,0.9567,a8f8,a8f8,a8f8,a8f8,0.0,0.9567,0.2862,False
5rk1/pp1qb1pp/3p1n2/1np1p3/4P1PP/3PBP2/PPP5/R2QK2R b KQ - 0 14,28,OQXfdYL1,d6d5,275,5,b5d4,0.1564,0.1354,0.118,0.1268,b5d4,b5d4,b5d4,b5d4,35.0,0.1564,-0.0296,False
5rk1/pp1qb1pp/3p1n2/2p1p3/4P1PP/2PPBQ2/PP6/R3K2R b KQ - 0 16,32,OQXfdYL1,f6d5,-2,15,f6g4,0.0492,0.0434,0.0319,0.0287,f6g4,f6g4,f6g4,f6g4,11.0,0.0492,-0.0205,False
5rk1/pp1qb1p1/3p4/2p1p2p/4P1nP/2PPB1Q1/PP6/2KR3R b - - 1 18,36,OQXfdYL1,d6d5,-10,0,d7e6,0.0422,0.0319,0.0298,0.0361,g4e3,g4e3,d7a4,d7e6,-7.0,0.0422,-0.0061,False
5rk1/1p2b1p1/3pq3/p1p1p1Bp/4P1nP/2PP2Q1/PP6/1K1R3R b - - 1 20,40,OQXfdYL1,e7g5,290,112,b7b5,0.5082,0.5146,0.4527,0.4019,e7g5,e7g5,e7g5,e7g5,0.0,0.5146,-0.1063,False
1r4k1/4b1p1/3pq3/ppp1p1Bp/3PP1nP/2P3Q1/PP6/1K3R1R b - - 0 22,44,OQXfdYL1,e5d4,-34,4,e5d4,0.1934,0.1711,0.1775,0.1896,c5d4,c5d4,c5d4,c5d4,129.0,0.1934,-0.0038,False
1r4k1/4B1p1/3pq3/pp5p/3pP1nP/6Q1/PP6/1K3R1R b - - 0 24,48,OQXfdYL1,e6e4,184,110,e6e7,0.1258,0.1148,0.1385,0.2162,e6e7,e6e7,e6e7,e6e7,361.0,0.2162,0.0904,False
1r4k1/4q1p1/3p4/p6p/1p1pPQnP/8/PP6/1KR4R b - - 1 26,52,OQXfdYL1,b8f8,240,111,a5a4,0.3786,0.4187,0.4393,0.4355,b8f8,b8f8,b8f8,b8f8,0.0,0.4393,0.0569,False
1r4k1/4q1p1/3p4/5Q1p/p2pP1nP/1P6/1P6/1KR4R b - - 0 28,56,OQXfdYL1,g4e3,225,225,a4b3,0.0833,0.0792,0.0696,0.0511,a4b3,a4b3,a4b3,a4b3,225.0,0.0833,-0.0322,False
1r4k1/4q1p1/3p4/7Q/3pP2P/1p2n3/1P6/1KR3R1 b - - 2 30,60,OQXfdYL1,e7e4,1996,1592,e7a7,0.7102,0.7624,0.8111,0.84,e7e4,e7e4,e7e4,e7e4,0.0,0.84,0.1298,False
1r4k1/6q1/3p4/6Q1/3pP2P/1p2n3/1P6/1KR5 b - - 1 32,64,OQXfdYL1,g7g5,986,475,g7g5,0.7641,0.8457,0.8954,0.9066,g7g5,g7g5,g7g5,g7g5,0.0,0.9066,0.1425,False
1r4k1/8/3p4/6P1/3pP3/1p6/1Pn5/1K1R4 b - - 2 34,68,OQXfdYL1,b8a8,834,264,b8a8,0.3674,0.3791,0.3772,0.3715,b8a8,b8a8,b8a8,b8a8,0.0,0.3791,0.0041,False
r1bq1rk1/pp1n1ppp/2pbpn2/3pN1B1/3P1P2/3BP3/PPPN2PP/R2QK2R b KQ - 0 8,16,mJX8m38W,c6c5,-132,2,h7h6,0.1087,0.0839,0.0663,0.0741,h7h6,d8b6,d8b6,d8c7,35.0,0.1087,-0.0346,False
r1b2rk1/ppqn1pp1/2pbpn1p/3pN3/3P1P1B/3BP3/PPPN2PP/R2Q1RK1 b - - 3 10,20,mJX8m38W,c6c5,-159,14,c6c5,0.1973,0.2076,0.232,0.3445,c6c5,c6c5,f6h7,c6c5,0.0,0.3445,0.1472,False
r1b2rk1/ppqn1pp1/3bpn1p/3pN3/2pP1P1B/2P1P3/PPBN2PP/R2Q1RK1 b - - 1 12,24,mJX8m38W,b7b5,-170,9,b7b5,0.2191,0.2416,0.264,0.4475,b7b5,b7b5,b7b5,b7b5,0.0,0.4475,0.2284,False
r1b2rk1/2qn1pp1/3bpn1p/pp1pN3/2pP1P1B/2P1PQ2/PPBN2PP/4RRK1 b - - 1 14,28,mJX8m38W,c8b7,-152,0,b5b4,0.1167,0.1203,0.138,0.1514,b5b4,b5b4,b5b4,b5b4,16.0,0.1514,0.0347,False
1rb2rk1/2qn1pp1/3bpn1p/p2pN3/1ppP1P1B/2P1P2Q/PPBN2PP/4RRK1 b - - 3 16,32,mJX8m38W,b4c3,42,123,b4c3,0.538,0.58,0.5859,0.5721,b4c3,b4c3,b4c3,b4c3,0.0,0.5859,0.0341,False
2b2rk1/2qn1pp1/3bpn1p/p2pN3/2pP1P1B/2P1P2Q/PrBN2PP/2R2RK1 b - - 2 18,36,mJX8m38W,b2a2,44,9,b2a2,0.8442,0.8191,0.7926,0.7838,b2a2,b2a2,b2a2,b2a2,0.0,0.8442,-0.0604,False
2b2rk1/2qn1pp1/4pn1p/p2pN1P1/2pP1P1B/b1P1P2Q/r1BN3P/2R2RK1 b - - 0 20,40,mJX8m38W,a3c1,39,3,h6g5,0.6737,0.6967,0.6968,0.6727,a3c1,a3c1,a3c1,a3c1,0.0,0.6968,-0.001,False
r2q1rk1/ppp1ppbp/2np1np1/8/2PP2b1/2N2NPP/PP2PPB1/R1BQ1RK1 b - - 0 8,16,sSEjLSb0,g4f3,-51,39,g4f3,0.6655,0.4854,0.3526,0.4594,g4f3,g4f3,g4d7,g4f3,0.0,0.6655,-0.2061,False
r2q1rk1/ppp2pbp/2nppnp1/8/2PPP3/2N2BPP/PP3P2/R1BQ1RK1 b - - 0 10,20,sSEjLSb0,f6d7,-32,4,e6e5,0.0705,0.1712,0.3041,0.3251,d6d5,e6e5,f6d7,f6d7,0.0,0.3251,0.2546,False
r2q1rk1/ppp2pbp/3p1np1/3Pp3/2PnP3/2N3PP/PP3PB1/R1BQ1RK1 b - - 2 12,24,sSEjLSb0,c7c5,-25,5,c7c6,0.1216,0.0845,0.0578,0.0261,c7c6,c7c6,f6d7,f6d7,8.0,0.1216,-0.0955,False
r2q1rk1/pp3pbp/3p1np1/2pPp3/2PNP3/6PP/PP3PB1/R1BQ1RK1 b - - 0 14,28,sSEjLSb0,c5d4,20,73,c5d4,0.7322,0.7752,0.7744,0.7961,c5d4,c5d4,c5d4,c5d4,0.0,0.7961,0.0639,False
r2q1rk1/pp1n1pbp/3p2p1/3Pp3/1PPpP3/3Q2PP/P4PB1/R1B2RK1 b - - 0 16,32,sSEjLSb0,b7b6,48,5,a7a5,0.1971,0.1978,0.212,0.1928,b7b6,b7b6,b7b6,a7a5,0.0,0.212,-0.0043,False
r2q1rk1/1p1n1pbp/3p2p1/3Pp3/1BPpP3/3Q2PP/P4PB1/R4RK1 b - - 0 18,36,sSEjLSb0,d8b6,21,6,d8c7,0.084,0.0565,0.0364,0.0289,d7c5,d7c5,d7c5,d7c5,31.0,0.084,-0.0551,False
r4rk1/2qn1pbp/1p1p2p1/3Pp3/1BPpP3/P2Q2PP/5PB1/R1R3K1 b - - 0 20,40,sSEjLSb0,f7f5,75,4,f7f5,0.037,0.0286,0.0207,0.0196,d7c5,d7c5,d7c5,d7c5,39.0,0.037,-0.0174,False
r4rk1/2qn2bp/1p1p2p1/3Pp3/1BPpPp1P/P2Q2PB/5P2/R1R3K1 b - - 1 22,44,sSEjLSb0,h7h5,88,6,g8h8,0.0254,0.014,0.0069,0.0058,d7c5,d7c5,d7c5,d7c5,13.0,0.0254,-0.0196,False
r4r1k/2q3bp/1p1p2p1/2BPp3/2PpPp1P/P2Q2P1/5PB1/R1R3K1 b - - 0 24,48,sSEjLSb0,c7c5,106,4,b6c5,0.0885,0.0641,0.049,0.0474,b6c5,b6c5,b6c5,b6c5,2.0,0.0885,-0.0411,False
r4r1k/2q3bp/3p2p1/2pPp3/2PpP2P/P2Q2P1/6B1/1RR3K1 b - - 0 26,52,sSEjLSb0,c7a5,95,0,c7a7,0.1397,0.1586,0.1839,0.2007,g7h6,g7h6,g7h6,g7h6,22.0,0.2007,0.061,False
r4r1k/q6p/3p2pb/2pPp3/2PpP2P/PR1Q2P1/2R3B1/6K1 b - - 4 28,56,sSEjLSb0,h6e3,222,15,h6e3,0.6973,0.7376,0.781,0.793,h6e3,h6e3,h6e3,h6e3,0.0,0.793,0.0957,False
r4r1k/4q2p/3p2p1/2pPp3/2PpP2P/PR1Qb1PB/2R4K/8 b - - 8 30,60,sSEjLSb0,f8f3,234,105,f8f3,0.1797,0.238,0.3108,0.4036,f8f2,f8f2,f8f3,f8f3,0.0,0.4036,0.2239,False
r6k/7p/3p1qp1/2pPp3/2PpP2P/P2QbrPB/1RR3K1/8 b - - 12 32,64,sSEjLSb0,a8f8,358,5,h7h5,0.4937,0.6475,0.7739,0.8212,a8f8,a8f8,a8f8,a8f8,0.0,0.8212,0.3275,False
r6k/5q2/3pB1p1/2pPp2p/2PpP2P/P2QbrP1/1RR3K1/8 b - - 3 34,68,sSEjLSb0,f3g3,511,299,f3g3,0.0134,0.0106,0.008,0.0059,f7f6,f7f6,f7f6,f7f6,268.0,0.0134,-0.0075,True
r2qkb1r/pppb1pp1/2np1n1p/8/3Pp3/1PN3P1/PBPNPPBP/R2QK2R b KQkq - 1 8,16,Yt10drKh,d6d5,23,132,d6d5,0.4195,0.5923,0.7478,0.8207,d6d5,d6d5,d6d5,d6d5,0.0,0.8207,0.4012,False
r1q1kb1r/pppb1pp1/2n2n1p/3p4/3Pp3/1PN2PP1/PBPNP1BP/R2Q1RK1 b kq - 0 10,20,Yt10drKh,e4e3,80,168,d7h3,0.0601,0.0631,0.1001,0.1801,d7h3,d7h3,d7h3,d7h3,299.0,0.1801,0.12,False
r1q1kb1r/ppp2pp1/2n2n1p/3p4/3PP3/1PN3P1/PBPNP1KP/R2Q1R2 b kq - 0 12,24,Yt10drKh,c6e7,-251,3,d5e4,0.0012,0.0011,0.0007,0.0004,d5e4,d5e4,d5e4,d5e4,2.0,0.0012,-0.0008,False
r1q1kb1r/ppp2pp1/2n2n1p/8/3PNR2/1PN1p1P1/PBP1P1KP/R2Q4 b kq - 1 14,28,Yt10drKh,f6e4,-252,5,c8e6,0.4279,0.4518,0.4345,0.4074,f6e4,f6e4,f6e4,f6e4,0.0,0.4518,-0.0205,False
r3kb1r/ppp2p2/2n1qp1p/3P4/5R2/1PN1p1P1/PBP1P1KP/R2Q4 b kq - 0 16,32,Yt10drKh,e8c8,-543,10,e6d6,0.0219,0.0441,0.1129,0.2532,e6d6,e6d6,e6d6,e6d6,26.0,0.2532,0.2313,False
r3kb1r/pppq1p2/2n2p1p/1N1P4/4R3/1P2p1P1/PBP1P1KP/R2Q4 b kq - 4 18,36,Yt10drKh,c6e5,-350,23,c6e7,0.4342,0.4731,0.5172,0.5413,c6e5,c6e5,c6e5,c6e5,0.0,0.5413,0.1071,False
r3kb1r/pp1qnp2/3N1p1p/8/4R3/1P2p1P1/PBP1P1KP/R2Q4 b kq - 0 20,40,Yt10drKh,e8d8,-679,138,e8d8,0.9298,0.9553,0.9646,0.9703,e8d8,e8d8,e8d8,e8d8,0.0,0.9703,0.0405,False
r1k2b1N/pp1qn3/5p1p/8/4R3/1P2p1P1/PBP1P1KP/R2Q4 b - - 0 22,44,Yt10drKh,d7c6,-572,56,d7c6,0.4289,0.5442,0.601,0.6192,d7c6,d7c6,d7c6,d7c6,0.0,0.6192,0.1903,False
r1k2b1N/pp2n3/2q4p/5p2/2Q1R3/1P2p1P1/PBP1P1KP/R7 b - - 1 24,48,Yt10drKh,f5e4,-410,219,f5e4,0.6402,0.6556,0.7053,0.7433,f5e4,f5e4,f5e4,f5e4,0.0,0.7433,0.1031,False
r1k2b2/pp3N2/2n4p/8/4p3/1P2p1P1/PBP1P1KP/R7 b - - 1 26,52,Yt10drKh,a7a5,-286,8,c8c7,0.0295,0.0243,0.0196,0.0205,c8c7,c8c7,c8c7,c8c7,9.0,0.0295,-0.009,False
r4b2/ppk2N2/7p/4B3/1n2p3/1P2p1P1/P1P1P1KP/3R4 b - - 5 28,56,Yt10drKh,c7b6,-321,38,c7c6,0.4703,0.5227,0.537,0.5265,c7b6,c7b6,c7b6,c7b6,0.0,0.537,0.0562,False
r4b2/pp3N2/2k4p/4B3/4p3/1PP1p1P1/n3P1KP/R7 b - - 1 30,60,Yt10drKh,a2c3,-380,14,a2c3,0.7635,0.6995,0.6225,0.5181,a2c3,a2c3,a2c3,a2c3,0.0,0.7635,-0.2454,False
2r2b2/pp3N2/2k4p/8/4p3/1PB1p1P1/4P1KP/2R5 b - - 2 32,64,Yt10drKh,c6b5,-326,26,c6d7,0.2603,0.3196,0.3514,0.3495,c6b5,c6b5,c6b5,c6b5,0.0,0.3514,0.0892,False
2r2b2/pp6/4k2p/8/2N1p3/1PB1p1P1/4P1KP/2R5 b - - 6 34,68,Yt10drKh,b7b5,-351,20,b7b5,0.4637,0.5504,0.6494,0.7127,b7b5,b7b5,b7b5,b7b5,0.0,0.7127,0.249,False
r1bq1rk1/pp2bppp/2n1pn2/2pp4/3P1B2/2PBPN2/PP1N1PPP/R2Q1RK1 b - - 4 8,16,jIAQpZWF,f6h5,-20,14,f6h5,0.0575,0.0875,0.1341,0.1556,c5c4,c5c4,b7b6,b7b6,42.0,0.1556,0.0981,False
